interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_06_0019,02/06/2025 10:07,hotel_07,instagram,EN,complaint,complex
INT2025_06_0020,02/06/2025 10:51,hotel_08,website_chat,NO,info,simple
INT2025_06_0021,02/06/2025 11:34,hotel_09,email,NO,info,simple
INT2025_06_0022,02/06/2025 12:18,hotel_10,website_chat,EN,booking,complex
INT2025_06_0023,02/06/2025 13:02,hotel_11,email,NO,info,simple
INT2025_06_0024,02/06/2025 13:46,hotel_12,website_chat,EN,booking,complex
INT2025_06_0025,02/06/2025 14:30,hotel_01,email,NO,check_in,simple
INT2025_06_0026,02/06/2025 15:14,hotel_02,website_chat,EN,info,simple
INT2025_06_0027,02/06/2025 15:58,hotel_03,email,NO,info,simple
INT2025_06_0028,02/06/2025 16:41,hotel_04,website_chat,EN,booking,complex
INT2025_06_0029,02/06/2025 17:25,hotel_05,email,NO,info,simple
INT2025_06_0030,03/06/2025 07:09,hotel_06,website_chat,EN,info,simple
INT2025_06_0031,03/06/2025 07:53,hotel_07,email,NO,info,simple
INT2025_06_0032,03/06/2025 08:37,hotel_08,website_chat,EN,booking,complex
INT2025_06_0033,03/06/2025 09:20,hotel_09,email,NO,service_request,simple
INT2025_06_0034,03/06/2025 10:04,hotel_10,website_chat,EN,info,simple
INT2025_06_0035,03/06/2025 10:48,hotel_11,email,NO,info,simple
INT2025_06_0036,03/06/2025 11:31,hotel_12,website_chat,EN,booking,complex
INT2025_06_0037,03/06/2025 12:15,hotel_01,email,NO,info,simple
INT2025_06_0038,03/06/2025 12:59,hotel_02,website_chat,EN,service_request,simple
INT2025_06_0039,03/06/2025 13:43,hotel_03,email,NO,info,simple
INT2025_06_0040,03/06/2025 14:27,hotel_04,website_chat,EN,info,simple
INT2025_06_0041,03/06/2025 15:10,hotel_05,email,NO,info,simple
INT2025_06_0042,03/06/2025 15:54,hotel_06,website_chat,EN,booking,complex
INT2025_06_0043,03/06/2025 16:38,hotel_07,email,NO,info,simple
INT2025_06_0044,03/06/2025 17:21,hotel_08,website_chat,EN,info,simple
INT2025_06_0045,04/06/2025 07:06,hotel_09,email,NO,info,simple
INT2025_06_0046,04/06/2025 07:50,hotel_10,website_chat,EN,booking,complex
INT2025_06_0047,04/06/2025 08:34,hotel_11,email,NO,info,simple
INT2025_06_0048,04/06/2025 09:18,hotel_12,website_chat,EN,info,simple
INT2025_06_0049,04/06/2025 10:02,hotel_01,email,NO,info,simple
INT2025_06_0050,04/06/2025 10:46,hotel_02,website_chat,EN,booking,complex
INT2025_06_0051,04/06/2025 11:29,hotel_03,email,NO,info,simple
INT2025_06_0052,04/06/2025 12:13,hotel_04,website_chat,EN,info,simple
INT2025_06_0053,04/06/2025 12:57,hotel_05,email,NO,info,simple
INT2025_06_0054,04/06/2025 13:40,hotel_06,website_chat,EN,booking,complex
INT2025_06_0055,04/06/2025 14:24,hotel_07,email,NO,info,simple
INT2025_06_0056,04/06/2025 15:08,hotel_08,website_chat,EN,info,simple
INT2025_06_0057,04/06/2025 15:52,hotel_09,email,NO,info,simple
INT2025_06_0058,04/06/2025 16:36,hotel_10,website_chat,EN,booking,complex
INT2025_06_0059,04/06/2025 17:19,hotel_11,email,NO,info,simple
INT2025_06_0060,05/06/2025 07:11,hotel_12,website_chat,EN,booking,complex
INT2025_06_0061,05/06/2025 07:55,hotel_01,email,NO,info,simple
INT2025_06_0062,05/06/2025 08:38,hotel_02,website_chat,EN,info,simple
INT2025_06_0063,05/06/2025 09:22,hotel_03,email,NO,info,simple
INT2025_06_0064,05/06/2025 10:05,hotel_04,website_chat,EN,booking,complex
INT2025_06_0065,05/06/2025 10:49,hotel_05,email,NO,info,simple
INT2025_06_0066,05/06/2025 11:33,hotel_06,website_chat,EN,info,simple
INT2025_06_0067,05/06/2025 12:16,hotel_07,email,NO,info,simple
INT2025_06_0068,05/06/2025 13:00,hotel_08,website_chat,EN,booking,complex
INT2025_06_0069,05/06/2025 13:44,hotel_09,email,NO,info,simple
INT2025_06_0070,05/06/2025 14:27,hotel_10,website_chat,EN,info,simple
INT2025_06_0071,05/06/2025 15:11,hotel_11,email,NO,info,simple
INT2025_06_0072,05/06/2025 15:55,hotel_12,website_chat,EN,booking,complex
INT2025_06_0073,05/06/2025 16:38,hotel_01,email,NO,info,simple
INT2025_06_0074,05/06/2025 17:22,hotel_02,website_chat,EN,info,simple
INT2025_06_0075,06/06/2025 07:08,hotel_03,email,NO,info,simple
INT2025_06_0076,06/06/2025 07:52,hotel_04,website_chat,EN,booking,complex
INT2025_06_0077,06/06/2025 08:36,hotel_05,email,NO,info,simple
INT2025_06_0078,06/06/2025 09:20,hotel_06,website_chat,EN,info,simple
INT2025_06_0079,06/06/2025 10:03,hotel_07,email,NO,info,simple
INT2025_06_0080,06/06/2025 10:47,hotel_08,website_chat,EN,booking,complex
INT2025_06_0081,06/06/2025 11:31,hotel_09,email,NO,info,simple
INT2025_06_0082,06/06/2025 12:14,hotel_10,website_chat,EN,info,simple
INT2025_06_0083,06/06/2025 12:58,hotel_11,email,NO,info,simple
INT2025_06_0084,06/06/2025 13:41,hotel_12,website_chat,EN,booking,complex
INT2025_06_0085,06/06/2025 14:25,hotel_01,email,NO,info,simple
INT2025_06_0086,06/06/2025 15:09,hotel_02,website_chat,EN,info,simple
INT2025_06_0087,06/06/2025 15:53,hotel_03,email,NO,info,simple
INT2025_06_0088,06/06/2025 16:37,hotel_04,website_chat,EN,booking,complex
INT2025_06_0089,06/06/2025 17:20,hotel_05,email,NO,info,simple
INT2025_06_0090,07/06/2025 07:10,hotel_06,website_chat,EN,info,simple
INT2025_06_0091,07/06/2025 07:54,hotel_07,email,NO,info,simple
INT2025_06_0092,07/06/2025 08:38,hotel_08,website_chat,EN,booking,complex
INT2025_06_0093,07/06/2025 09:22,hotel_09,email,NO,info,simple
INT2025_06_0094,07/06/2025 10:06,hotel_10,website_chat,EN,info,simple
INT2025_06_0095,07/06/2025 10:49,hotel_11,email,NO,info,simple
INT2025_06_0096,07/06/2025 11:33,hotel_12,website_chat,EN,booking,complex
INT2025_06_0097,07/06/2025 12:17,hotel_01,email,NO,info,simple
INT2025_06_0098,07/06/2025 13:01,hotel_02,website_chat,EN,info,simple
INT2025_06_0099,07/06/2025 13:45,hotel_03,email,NO,info,simple
INT2025_06_0100,07/06/2025 14:28,hotel_04,website_chat,EN,booking,complex
INT2025_06_0101,07/06/2025 15:12,hotel_05,email,NO,info,simple
INT2025_06_0102,07/06/2025 15:56,hotel_06,website_chat,EN,info,simple
INT2025_06_0103,07/06/2025 16:40,hotel_07,email,NO,info,simple
INT2025_06_0104,07/06/2025 17:24,hotel_08,website_chat,EN,booking,complex
INT2025_06_0105,08/06/2025 07:06,hotel_09,email,NO,info,simple
INT2025_06_0106,08/06/2025 07:49,hotel_10,website_chat,EN,info,simple
INT2025_06_0107,08/06/2025 08:33,hotel_11,email,NO,info,simple
INT2025_06_0108,08/06/2025 09:17,hotel_12,website_chat,EN,booking,complex
INT2025_06_0109,08/06/2025 10:01,hotel_01,email,NO,info,simple
INT2025_06_0110,08/06/2025 10:45,hotel_02,website_chat,EN,info,simple
INT2025_06_0111,08/06/2025 11:29,hotel_03,email,NO,info,simple
INT2025_06_0112,08/06/2025 12:12,hotel_04,website_chat,EN,booking,complex
INT2025_06_0113,08/06/2025 12:56,hotel_05,email,NO,info,simple
INT2025_06_0114,08/06/2025 13:40,hotel_06,website_chat,EN,info,simple
INT2025_06_0115,08/06/2025 14:24,hotel_07,email,NO,info,simple
INT2025_06_0116,08/06/2025 15:08,hotel_08,website_chat,EN,booking,complex
INT2025_06_0117,08/06/2025 15:52,hotel_09,email,NO,info,simple
INT2025_06_0118,08/06/2025 16:36,hotel_10,website_chat,EN,info,simple
INT2025_06_0119,08/06/2025 17:20,hotel_11,email,NO,info,simple
INT2025_06_0120,09/06/2025 07:07,hotel_12,website_chat,EN,booking,complex
INT2025_06_0121,09/06/2025 07:51,hotel_01,email,NO,info,simple
INT2025_06_0122,09/06/2025 08:35,hotel_02,website_chat,EN,info,simple
INT2025_06_0123,09/06/2025 09:19,hotel_03,email,NO,info,simple
INT2025_06_0124,09/06/2025 10:03,hotel_04,website_chat,EN,booking,complex
INT2025_06_0125,09/06/2025 10:47,hotel_05,email,NO,info,simple
INT2025_06_0126,09/06/2025 11:31,hotel_06,website_chat,EN,info,simple
INT2025_06_0127,09/06/2025 12:14,hotel_07,email,NO,info,simple
INT2025_06_0128,09/06/2025 12:58,hotel_08,website_chat,EN,booking,complex
INT2025_06_0129,09/06/2025 13:42,hotel_09,email,NO,info,simple
INT2025_06_0130,09/06/2025 14:26,hotel_10,website_chat,EN,info,simple
INT2025_06_0131,09/06/2025 15:10,hotel_11,email,NO,info,simple
INT2025_06_0132,09/06/2025 15:54,hotel_12,website_chat,EN,booking,complex
INT2025_06_0133,09/06/2025 16:37,hotel_01,email,NO,info,simple
INT2025_06_0134,09/06/2025 17:21,hotel_02,website_chat,EN,info,simple
INT2025_06_0135,10/06/2025 07:08,hotel_03,email,NO,info,simple
INT2025_06_0136,10/06/2025 07:52,hotel_04,website_chat,EN,booking,complex
INT2025_06_0137,10/06/2025 08:36,hotel_05,email,NO,info,simple
INT2025_06_0138,10/06/2025 09:20,hotel_06,website_chat,EN,info,simple
INT2025_06_0139,10/06/2025 10:03,hotel_07,email,NO,info,simple
INT2025_06_0140,10/06/2025 10:47,hotel_08,website_chat,EN,booking,complex
INT2025_06_0141,10/06/2025 11:31,hotel_09,email,NO,info,simple
INT2025_06_0142,10/06/2025 12:15,hotel_10,website_chat,EN,info,simple
INT2025_06_0143,10/06/2025 12:59,hotel_11,email,NO,info,simple
INT2025_06_0144,10/06/2025 13:42,hotel_12,website_chat,EN,booking,complex
INT2025_06_0145,10/06/2025 14:26,hotel_01,email,NO,info,simple
INT2025_06_0146,10/06/2025 15:10,hotel_02,website_chat,,info,simple
INT2025_06_0147,10/06/2025 15:54,hotel_03,email,NO,,simple
INT2025_06_0148,10/06/2025 16:38,hotel_04,website_chat,EN,info,
INT2025_06_0149,10/06/2025 17:22,hotel_05,email,,,simple
INT2025_06_0150,11/06/2025 07:09,hotel_06,website_chat,EN,info,simple
INT2025_06_0151,11/06/2025 07:53,hotel_07,email,NO,info,simple
INT2025_06_0152,11/06/2025 08:37,hotel_08,website_chat,EN,booking,complex
INT2025_06_0153,11/06/2025 09:21,hotel_09,email,NO,info,simple
INT2025_06_0154,11/06/2025 10:05,hotel_10,website_chat,EN,info,simple
INT2025_06_0155,11/06/2025 10:49,hotel_11,email,NO,info,simple
INT2025_06_0156,11/06/2025 11:33,hotel_12,website_chat,EN,booking,complex
INT2025_06_0157,11/06/2025 12:17,hotel_01,email,NO,info,simple
INT2025_06_0158,11/06/2025 13:01,hotel_02,website_chat,EN,info,simple
INT2025_06_0159,11/06/2025 13:45,hotel_03,email,NO,info,simple
INT2025_06_0160,11/06/2025 14:29,hotel_04,website_chat,EN,booking,complex
INT2025_06_0161,11/06/2025 15:13,hotel_05,email,NO,info,simple
INT2025_06_0162,11/06/2025 15:57,hotel_06,website_chat,EN,info,simple
INT2025_06_0163,11/06/2025 16:41,hotel_07,email,NO,info,simple
INT2025_06_0164,11/06/2025 17:25,hotel_08,website_chat,EN,booking,complex
INT2025_06_0165,12/06/2025 07:11,hotel_09,email,NO,info,simple
INT2025_06_0166,12/06/2025 07:55,hotel_10,website_chat,EN,info,simple
INT2025_06_0167,12/06/2025 08:39,hotel_11,email,NO,info,simple
INT2025_06_0168,12/06/2025 09:23,hotel_12,website_chat,EN,booking,complex
INT2025_06_0169,12/06/2025 10:07,hotel_01,email,NO,info,simple
INT2025_06_0170,12/06/2025 10:51,hotel_02,website_chat,EN,info,simple
INT2025_06_0171,12/06/2025 11:35,hotel_03,email,NO,info,simple
INT2025_06_0172,12/06/2025 12:18,hotel_04,website_chat,EN,booking,complex
INT2025_06_0173,12/06/2025 13:02,hotel_05,email,NO,info,simple
INT2025_06_0174,12/06/2025 13:46,hotel_06,website_chat,EN,info,simple
INT2025_06_0175,12/06/2025 14:30,hotel_07,email,NO,info,simple
INT2025_06_0176,12/06/2025 15:14,hotel_08,website_chat,EN,booking,complex
INT2025_06_0177,12/06/2025 15:58,hotel_09,email,NO,info,simple
INT2025_06_0178,12/06/2025 16:42,hotel_10,website_chat,EN,info,simple
INT2025_06_0179,12/06/2025 17:26,hotel_11,email,NO,info,simple
INT2025_06_0180,13/06/2025 07:13,hotel_12,website_chat,EN,booking,complex
INT2025_06_0181,13/06/2025 07:57,hotel_01,email,NO,info,simple
INT2025_06_0182,13/06/2025 08:41,hotel_02,website_chat,EN,info,simple
INT2025_06_0183,13/06/2025 09:25,hotel_03,email,NO,info,simple
INT2025_06_0184,13/06/2025 10:08,hotel_04,website_chat,EN,info,simple
INT2025_06_0185,13/06/2025 10:52,hotel_05,email,NO,info,simple
INT2025_06_0186,13/06/2025 11:36,hotel_06,website_chat,EN,booking,complex
INT2025_06_0187,13/06/2025 12:20,hotel_07,email,NO,info,simple
INT2025_06_0188,13/06/2025 13:04,hotel_08,website_chat,EN,info,simple
INT2025_06_0189,13/06/2025 13:48,hotel_09,email,NO,info,simple
INT2025_06_0190,13/06/2025 14:32,hotel_10,website_chat,EN,booking,complex
INT2025_06_0191,13/06/2025 15:16,hotel_11,email,NO,info,simple
INT2025_06_0192,13/06/2025 16:00,hotel_12,website_chat,EN,info,simple
INT2025_06_0193,13/06/2025 16:44,hotel_01,email,NO,info,simple
INT2025_06_0194,13/06/2025 17:28,hotel_02,website_chat,EN,info,simple
INT2025_06_0195,14/06/2025 07:15,hotel_03,email,NO,info,simple
INT2025_06_0196,14/06/2025 07:59,hotel_04,website_chat,EN,booking,complex
INT2025_06_0197,14/06/2025 08:43,hotel_05,email,NO,info,simple
INT2025_06_0198,14/06/2025 09:27,hotel_06,website_chat,EN,info,simple
INT2025_06_0199,14/06/2025 10:10,hotel_07,email,NO,info,simple
INT2025_06_0200,14/06/2025 10:54,hotel_08,website_chat,EN,booking,complex
INT2025_06_0201,14/06/2025 11:38,hotel_09,email,NO,info,simple
INT2025_06_0202,14/06/2025 12:22,hotel_10,website_chat,EN,info,simple
INT2025_06_0203,14/06/2025 13:06,hotel_11,email,NO,info,simple
INT2025_06_0204,14/06/2025 13:49,hotel_12,website_chat,EN,booking,complex
INT2025_06_0205,14/06/2025 14:33,hotel_01,email,NO,info,simple
INT2025_06_0206,14/06/2025 15:17,hotel_02,website_chat,EN,info,simple
INT2025_06_0207,14/06/2025 16:01,hotel_03,email,NO,service_request,simple
INT2025_06_0208,14/06/2025 16:45,hotel_04,website_chat,EN,booking,complex
INT2025_06_0209,14/06/2025 17:29,hotel_05,email,NO,info,simple
INT2025_06_0210,15/06/2025 07:10,hotel_06,website_chat,EN,info,simple
INT2025_06_0211,15/06/2025 07:54,hotel_07,email,NO,info,simple
INT2025_06_0212,15/06/2025 08:38,hotel_08,website_chat,EN,booking,complex
INT2025_06_0213,15/06/2025 09:22,hotel_09,email,NO,info,simple
INT2025_06_0214,15/06/2025 10:06,hotel_10,website_chat,EN,info,simple
INT2025_06_0215,15/06/2025 10:50,hotel_11,email,NO,info,simple
INT2025_06_0216,15/06/2025 11:34,hotel_12,website_chat,EN,booking,complex
INT2025_06_0217,15/06/2025 12:18,hotel_01,email,NO,info,simple
INT2025_06_0218,15/06/2025 12:18,hotel_01,email,NO,info,simple
INT2025_06_0219,15/06/2025 13:02,hotel_02,website_chat,EN,service_request,simple
INT2025_06_0220,15/06/2025 13:46,hotel_03,email,NO,info,simple
INT2025_06_0221,15/06/2025 14:30,hotel_04,website_chat,EN,info,simple
INT2025_06_0222,15/06/2025 15:14,hotel_05,email,NO,info,simple
INT2025_06_0223,15/06/2025 15:58,hotel_06,website_chat,EN,booking,complex
INT2025_06_0224,15/06/2025 16:42,hotel_07,email,NO,info,simple
INT2025_06_0225,15/06/2025 17:26,hotel_08,website_chat,EN,info,simple
INT2025_06_0226,16/06/2025 07:12,hotel_09,email,NO,info,simple
INT2025_06_0227,16/06/2025 07:56,hotel_10,website_chat,EN,booking,complex
INT2025_06_0228,16/06/2025 08:40,hotel_11,email,NO,info,simple
INT2025_06_0229,16/06/2025 09:24,hotel_12,website_chat,EN,info,simple
INT2025_06_0230,16/06/2025 10:07,hotel_01,email,NO,info,simple
INT2025_06_0231,16/06/2025 10:51,hotel_02,website_chat,EN,booking,complex
INT2025_06_0232,16/06/2025 11:35,hotel_03,email,NO,info,simple
INT2025_06_0233,16/06/2025 12:19,hotel_04,website_chat,EN,info,simple
INT2025_06_0234,16/06/2025 13:03,hotel_05,email,NO,info,simple
INT2025_06_0235,16/06/2025 13:47,hotel_06,website_chat,EN,booking,complex
INT2025_06_0236,16/06/2025 14:31,hotel_07,email,NO,info,simple
INT2025_06_0237,16/06/2025 15:15,hotel_08,website_chat,EN,info,simple
INT2025_06_0238,16/06/2025 15:59,hotel_09,email,NO,info,simple
INT2025_06_0239,16/06/2025 16:42,hotel_10,website_chat,EN,booking,complex
INT2025_06_0240,16/06/2025 17:26,hotel_11,email,NO,info,simple
INT2025_06_0241,17/06/2025 07:13,hotel_12,website_chat,EN,booking,complex
INT2025_06_0242,17/06/2025 07:57,hotel_01,email,NO,info,simple
INT2025_06_0243,17/06/2025 08:41,hotel_02,website_chat,EN,info,simple
INT2025_06_0244,17/06/2025 09:25,hotel_03,email,NO,info,simple
INT2025_06_0245,17/06/2025 10:08,hotel_04,website_chat,EN,info,simple
INT2025_06_0246,17/06/2025 10:52,hotel_05,email,NO,info,simple
INT2025_06_0247,17/06/2025 11:36,hotel_06,website_chat,EN,booking,complex
INT2025_06_0248,17/06/2025 12:20,hotel_07,email,NO,info,simple
INT2025_06_0249,17/06/2025 13:04,hotel_08,website_chat,EN,info,simple
INT2025_06_0250,17/06/2025 13:48,hotel_09,email,NO,info,simple
INT2025_06_0251,17/06/2025 14:32,hotel_10,website_chat,EN,booking,complex
INT2025_06_0252,17/06/2025 15:16,hotel_11,email,NO,info,simple
INT2025_06_0253,17/06/2025 16:00,hotel_12,website_chat,EN,info,simple
INT2025_06_0254,17/06/2025 16:44,hotel_01,email,NO,info,simple
INT2025_06_0255,17/06/2025 17:28,hotel_02,website_chat,EN,info,simple
INT2025_06_0256,18/06/2025 07:15,hotel_03,email,NO,info,simple
INT2025_06_0257,18/06/2025 07:59,hotel_04,website_chat,EN,booking,complex
INT2025_06_0258,18/06/2025 08:43,hotel_05,email,NO,info,simple
INT2025_06_0259,18/06/2025 09:27,hotel_06,website_chat,EN,info,simple
INT2025_06_0260,18/06/2025 10:10,hotel_07,email,NO,info,simple
INT2025_06_0261,18/06/2025 10:54,hotel_08,website_chat,EN,booking,complex
INT2025_06_0262,18/06/2025 11:38,hotel_09,email,NO,info,simple
INT2025_06_0263,18/06/2025 12:22,hotel_10,website_chat,EN,info,simple
INT2025_06_0264,18/06/2025 13:06,hotel_11,email,NO,info,simple
INT2025_06_0265,18/06/2025 13:50,hotel_12,website_chat,EN,booking,complex
INT2025_06_0266,18/06/2025 14:33,hotel_01,email,NO,info,simple
INT2025_06_0267,18/06/2025 15:17,hotel_02,website_chat,EN,info,simple
INT2025_06_0268,18/06/2025 16:01,hotel_03,email,NO,info,simple
INT2025_06_0269,18/06/2025 16:45,hotel_04,website_chat,EN,booking,complex
INT2025_06_0270,18/06/2025 17:29,hotel_05,email,NO,info,simple
INT2025_06_0271,19/06/2025 07:11,hotel_06,website_chat,EN,info,simple
INT2025_06_0272,19/06/2025 07:55,hotel_07,email,NO,info,simple
INT2025_06_0273,19/06/2025 08:39,hotel_08,website_chat,EN,booking,complex
INT2025_06_0274,19/06/2025 09:23,hotel_09,email,NO,info,simple
INT2025_06_0275,19/06/2025 10:07,hotel_10,website_chat,EN,info,simple
INT2025_06_0276,19/06/2025 10:51,hotel_11,email,NO,info,simple
INT2025_06_0277,19/06/2025 11:35,hotel_12,website_chat,EN,booking,complex
INT2025_06_0278,19/06/2025 12:19,hotel_01,email,NO,info,simple
INT2025_06_0279,19/06/2025 13:03,hotel_02,website_chat,EN,info,simple
INT2025_06_0280,19/06/2025 13:47,hotel_03,email,NO,info,simple
INT2025_06_0281,19/06/2025 14:31,hotel_04,website_chat,EN,info,simple
INT2025_06_0282,19/06/2025 15:15,hotel_05,email,NO,info,simple
INT2025_06_0283,19/06/2025 15:59,hotel_06,website_chat,EN,booking,complex
INT2025_06_0284,19/06/2025 16:42,hotel_07,email,NO,info,simple
INT2025_06_0285,19/06/2025 17:26,hotel_08,website_chat,EN,info,simple
INT2025_06_0286,20/06/2025 07:14,hotel_09,email,NO,info,simple
INT2025_06_0287,20/06/2025 07:58,hotel_10,website_chat,EN,booking,complex
INT2025_06_0288,20/06/2025 08:42,hotel_11,email,NO,info,simple
INT2025_06_0289,20/06/2025 09:26,hotel_12,website_chat,EN,info,simple
INT2025_06_0290,20/06/2025 10:09,hotel_01,email,NO,info,simple
INT2025_06_0291,20/06/2025 10:53,hotel_02,website_chat,EN,booking,complex
INT2025_06_0292,20/06/2025 11:37,hotel_03,email,NO,info,simple
INT2025_06_0293,20/06/2025 12:21,hotel_04,website_chat,EN,info,simple
INT2025_06_0294,20/06/2025 13:05,hotel_05,email,NO,info,simple
INT2025_06_0295,20/06/2025 13:49,hotel_06,website_chat,EN,booking,complex
INT2025_06_0296,20/06/2025 14:33,hotel_07,email,NO,info,simple
INT2025_06_0297,20/06/2025 15:17,hotel_08,website_chat,EN,info,simple
INT2025_06_0298,20/06/2025 16:01,hotel_09,email,NO,info,simple
INT2025_06_0299,20/06/2025 16:45,hotel_10,website_chat,EN,booking,complex
INT2025_06_0300,20/06/2025 17:29,hotel_11,email,NO,info,simple
INT2025_06_0301,20/06/2025 17:29,hotel_11,email,NO,info,simple
INT2025_06_0302,20/06/2025 18:10,hotel_99,email,NO,info,simple
INT2025_06_0203,14/06/2025 13:06,hotel_11,email,NO,info,simple
INT2025_06_0204,14/06/2025 13:49,hotel_12,website_chat,EN,booking,complex
INT2025_06_0205,14/06/2025 14:33,hotel_01,email,NO,info,simple
INT2025_06_0206,14/06/2025 15:17,hotel_02,website_chat,EN,info,simple
INT2025_06_0207,14/06/2025 16:01,hotel_03,email,NO,service_request,simple
INT2025_06_0208,14/06/2025 16:45,hotel_04,website_chat,EN,booking,complex
INT2025_06_0209,14/06/2025 17:29,hotel_05,email,NO,info,simple
INT2025_06_0210,15/06/2025 07:10,hotel_06,website_chat,EN,info,simple
INT2025_06_0211,15/06/2025 07:54,hotel_07,email,NO,info,simple
INT2025_06_0212,15/06/2025 08:38,hotel_08,website_chat,EN,booking,complex
INT2025_06_0213,15/06/2025 09:22,hotel_09,email,NO,info,simple
INT2025_06_0214,15/06/2025 10:06,hotel_10,website_chat,EN,info,simple
INT2025_06_0215,15/06/2025 10:50,hotel_11,email,NO,info,simple
INT2025_06_0216,15/06/2025 11:34,hotel_12,website_chat,EN,booking,complex
INT2025_06_0217,15/06/2025 12:18,hotel_01,email,NO,info,simple
INT2025_06_0218,15/06/2025 12:18,hotel_01,email,NO,info,simple
INT2025_06_0219,15/06/2025 13:02,hotel_02,website_chat,EN,service_request,simple
INT2025_06_0220,15/06/2025 13:46,hotel_03,email,NO,info,simple
INT2025_06_0221,15/06/2025 14:30,hotel_04,website_chat,EN,info,simple
INT2025_06_0222,15/06/2025 15:14,hotel_05,email,NO,info,simple
INT2025_06_0223,15/06/2025 15:58,hotel_06,website_chat,EN,booking,complex
INT2025_06_0224,15/06/2025 16:42,hotel_07,email,NO,info,simple
INT2025_06_0225,15/06/2025 17:26,hotel_08,website_chat,EN,info,simple
INT2025_06_0226,16/06/2025 07:12,hotel_09,email,NO,info,simple
INT2025_06_0227,16/06/2025 07:56,hotel_10,website_chat,EN,booking,complex
INT2025_06_0228,16/06/2025 08:40,hotel_11,email,NO,info,simple
INT2025_06_0229,16/06/2025 09:24,hotel_12,website_chat,EN,info,simple
INT2025_06_0230,16/06/2025 10:07,hotel_01,email,NO,info,simple
INT2025_06_0231,16/06/2025 10:51,hotel_02,website_chat,EN,booking,complex
INT2025_06_0232,16/06/2025 11:35,hotel_03,email,NO,info,simple
INT2025_06_0233,16/06/2025 12:19,hotel_04,website_chat,EN,info,simple
INT2025_06_0234,16/06/2025 13:03,hotel_05,email,NO,info,simple
INT2025_06_0235,16/06/2025 13:47,hotel_06,website_chat,EN,booking,complex
INT2025_06_0236,16/06/2025 14:31,hotel_07,email,NO,info,simple
INT2025_06_0237,16/06/2025 15:15,hotel_08,website_chat,EN,info,simple
INT2025_06_0238,16/06/2025 15:59,hotel_09,email,NO,info,simple
INT2025_06_0239,16/06/2025 16:42,hotel_10,website_chat,EN,booking,complex
INT2025_06_0240,16/06/2025 17:26,hotel_11,email,NO,info,simple
INT2025_06_0241,17/06/2025 07:13,hotel_12,website_chat,EN,booking,complex
INT2025_06_0242,17/06/2025 07:57,hotel_01,email,NO,info,simple
INT2025_06_0243,17/06/2025 08:41,hotel_02,website_chat,EN,info,simple
INT2025_06_0244,17/06/2025 09:25,hotel_03,email,NO,info,simple
INT2025_06_0245,17/06/2025 10:08,hotel_04,website_chat,EN,info,simple
INT2025_06_0246,17/06/2025 10:52,hotel_05,email,NO,info,simple
INT2025_06_0247,17/06/2025 11:36,hotel_06,website_chat,EN,booking,complex
INT2025_06_0248,17/06/2025 12:20,hotel_07,email,NO,info,simple
INT2025_06_0249,17/06/2025 13:04,hotel_08,website_chat,EN,info,simple
INT2025_06_0250,17/06/2025 13:48,hotel_09,email,NO,info,simple
INT2025_06_0251,17/06/2025 14:32,hotel_10,website_chat,EN,booking,complex
