interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_11_0040,03/11/2025 14:29,hotel_04,website_chat,EN,info,simple
INT2025_11_0041,03/11/2025 15:13,hotel_05,email,NO,info,simple
INT2025_11_0042,03/11/2025 15:57,hotel_06,website_chat,EN,booking,complex
INT2025_11_0043,03/11/2025 16:41,hotel_07,email,NO,info,simple
INT2025_11_0044,03/11/2025 17:25,hotel_08,website_chat,EN,info,simple
INT2025_11_0045,04/11/2025 07:08,hotel_09,email,NO,info,simple
INT2025_11_0046,04/11/2025 07:52,hotel_10,website_chat,EN,booking,complex
INT2025_11_0047,04/11/2025 08:36,hotel_11,email,NO,info,simple
INT2025_11_0048,04/11/2025 09:20,hotel_12,website_chat,EN,info,simple
INT2025_11_0049,04/11/2025 10:04,hotel_01,email,NO,info,simple
INT2025_11_0050,04/11/2025 10:48,hotel_02,website_chat,EN,booking,complex
INT2025_11_0051,04/11/2025 11:32,hotel_03,email,NO,info,simple
INT2025_11_0052,04/11/2025 12:16,hotel_04,website_chat,EN,info,simple
INT2025_11_0053,04/11/2025 13:00,hotel_05,email,NO,info,simple
INT2025_11_0054,04/11/2025 13:44,hotel_06,website_chat,EN,booking,complex
INT2025_11_0055,04/11/2025 14:28,hotel_07,email,NO,info,simple
INT2025_11_0056,04/11/2025 15:12,hotel_08,website_chat,EN,info,simple
INT2025_11_0057,04/11/2025 15:56,hotel_09,email,NO,info,simple
INT2025_11_0058,04/11/2025 16:40,hotel_10,website_chat,EN,booking,complex
INT2025_11_0059,04/11/2025 17:24,hotel_11,email,NO,info,simple
INT2025_11_0060,05/11/2025 07:10,hotel_12,website_chat,EN,booking,complex
INT2025_11_0061,05/11/2025 07:54,hotel_01,email,NO,info,simple
INT2025_11_0062,05/11/2025 08:38,hotel_02,website_chat,EN,info,simple
INT2025_11_0063,05/11/2025 09:22,hotel_03,email,NO,info,simple
INT2025_11_0064,05/11/2025 10:06,hotel_04,website_chat,EN,booking,complex
INT2025_11_0065,05/11/2025 10:50,hotel_05,email,NO,info,simple
INT2025_11_0066,05/11/2025 11:34,hotel_06,website_chat,EN,info,simple
INT2025_11_0067,05/11/2025 12:18,hotel_07,email,NO,info,simple
INT2025_11_0068,05/11/2025 13:02,hotel_08,website_chat,EN,booking,complex
INT2025_11_0069,05/11/2025 13:46,hotel_09,email,NO,info,simple
INT2025_11_0070,05/11/2025 14:30,hotel_10,website_chat,EN,info,simple
INT2025_11_0071,05/11/2025 15:14,hotel_11,email,NO,info,simple
INT2025_11_0072,05/11/2025 15:58,hotel_12,website_chat,EN,booking,complex
INT2025_11_0073,05/11/2025 16:42,hotel_01,email,NO,info,simple
INT2025_11_0074,05/11/2025 17:26,hotel_02,website_chat,EN,info,simple
INT2025_11_0075,06/11/2025 07:12,hotel_03,email,NO,info,simple
INT2025_11_0076,06/11/2025 07:56,hotel_04,website_chat,EN,booking,complex
INT2025_11_0077,06/11/2025 08:40,hotel_05,email,NO,info,simple
INT2025_11_0078,06/11/2025 09:24,hotel_06,website_chat,EN,info,simple
INT2025_11_0079,06/11/2025 10:08,hotel_07,email,NO,info,simple
INT2025_11_0080,06/11/2025 10:52,hotel_08,website_chat,EN,booking,complex
INT2025_11_0081,06/11/2025 11:36,hotel_09,email,NO,info,simple
INT2025_11_0082,06/11/2025 12:20,hotel_10,website_chat,EN,info,simple
INT2025_11_0083,06/11/2025 13:04,hotel_11,email,NO,info,simple
INT2025_11_0084,06/11/2025 13:48,hotel_12,website_chat,EN,booking,complex
INT2025_11_0085,06/11/2025 14:32,hotel_01,email,NO,info,simple
INT2025_11_0086,06/11/2025 15:16,hotel_02,website_chat,EN,info,simple
INT2025_11_0087,06/11/2025 16:00,hotel_03,email,NO,info,simple
INT2025_11_0088,06/11/2025 16:44,hotel_04,website_chat,EN,booking,complex
INT2025_11_0089,06/11/2025 17:28,hotel_05,email,NO,info,simple
INT2025_11_0090,07/11/2025 07:14,hotel_06,website_chat,EN,info,simple
INT2025_11_0091,07/11/2025 07:58,hotel_07,email,NO,info,simple
INT2025_11_0092,07/11/2025 08:42,hotel_08,website_chat,EN,booking,complex
INT2025_11_0093,07/11/2025 09:26,hotel_09,email,NO,info,simple
INT2025_11_0094,07/11/2025 10:10,hotel_10,website_chat,EN,info,simple
INT2025_11_0095,07/11/2025 10:54,hotel_11,email,NO,info,simple
INT2025_11_0096,07/11/2025 11:38,hotel_12,website_chat,EN,booking,complex
INT2025_11_0097,07/11/2025 12:22,hotel_01,email,NO,info,simple
INT2025_11_0098,07/11/2025 13:06,hotel_02,website_chat,EN,info,simple
INT2025_11_0099,07/11/2025 13:50,hotel_03,email,NO,info,simple
INT2025_11_0100,07/11/2025 14:34,hotel_04,website_chat,EN,booking,complex
INT2025_11_0101,07/11/2025 15:18,hotel_05,email,NO,info,simple
INT2025_11_0102,07/11/2025 16:02,hotel_06,website_chat,EN,info,simple
INT2025_11_0103,07/11/2025 16:46,hotel_07,email,NO,info,simple
INT2025_11_0104,07/11/2025 17:30,hotel_08,website_chat,EN,booking,complex
INT2025_11_0105,08/11/2025 07:16,hotel_09,email,NO,info,simple
INT2025_11_0106,08/11/2025 08:00,hotel_10,website_chat,EN,info,simple
INT2025_11_0107,08/11/2025 08:44,hotel_11,email,NO,info,simple
INT2025_11_0108,08/11/2025 09:28,hotel_12,website_chat,EN,booking,complex
INT2025_11_0109,08/11/2025 10:12,hotel_01,email,NO,info,simple
INT2025_11_0110,08/11/2025 10:56,hotel_02,website_chat,EN,info,simple
INT2025_11_0111,08/11/2025 11:40,hotel_03,email,NO,info,simple
INT2025_11_0112,08/11/2025 12:24,hotel_04,website_chat,EN,booking,complex
INT2025_11_0113,08/11/2025 13:08,hotel_05,email,NO,info,simple
INT2025_11_0114,08/11/2025 13:52,hotel_06,website_chat,EN,info,simple
INT2025_11_0115,08/11/2025 14:36,hotel_07,email,NO,info,simple
INT2025_11_0116,08/11/2025 15:20,hotel_08,website_chat,EN,booking,complex
INT2025_11_0117,08/11/2025 16:04,hotel_09,email,NO,info,simple
INT2025_11_0118,08/11/2025 16:48,hotel_10,website_chat,EN,info,simple
INT2025_11_0119,08/11/2025 17:32,hotel_11,email,NO,info,simple
INT2025_11_0120,09/11/2025 07:18,hotel_12,website_chat,EN,booking,complex
INT2025_11_0121,09/11/2025 08:02,hotel_01,email,NO,info,simple
INT2025_11_0122,09/11/2025 08:46,hotel_02,website_chat,EN,info,simple
INT2025_11_0123,09/11/2025 09:30,hotel_03,email,NO,info,simple
INT2025_11_0124,09/11/2025 10:14,hotel_04,website_chat,EN,booking,complex
INT2025_11_0125,09/11/2025 10:58,hotel_05,email,NO,info,simple
INT2025_11_0126,09/11/2025 11:42,hotel_06,website_chat,EN,info,simple
INT2025_11_0127,09/11/2025 12:26,hotel_07,email,NO,info,simple
INT2025_11_0128,09/11/2025 13:10,hotel_08,website_chat,EN,booking,complex
INT2025_11_0129,09/11/2025 13:54,hotel_09,email,NO,info,simple
INT2025_11_0130,09/11/2025 14:38,hotel_10,website_chat,EN,info,simple
INT2025_11_0131,09/11/2025 15:22,hotel_11,email,NO,info,simple
INT2025_11_0132,09/11/2025 16:06,hotel_12,website_chat,EN,booking,complex
INT2025_11_0133,09/11/2025 16:50,hotel_01,email,NO,info,simple
INT2025_11_0134,09/11/2025 17:34,hotel_02,website_chat,EN,info,simple
INT2025_11_0135,10/11/2025 07:20,hotel_03,email,NO,info,simple
INT2025_11_0136,10/11/2025 08:04,hotel_04,website_chat,EN,booking,complex
INT2025_11_0137,10/11/2025 08:48,hotel_05,email,NO,info,simple
INT2025_11_0138,10/11/2025 09:32,hotel_06,website_chat,EN,info,simple
INT2025_11_0139,10/11/2025 10:16,hotel_07,email,NO,info,simple
INT2025_11_0140,10/11/2025 11:00,hotel_08,website_chat,EN,booking,complex
INT2025_11_0141,10/11/2025 11:44,hotel_09,email,NO,info,simple
INT2025_11_0142,10/11/2025 12:28,hotel_10,website_chat,EN,info,simple
INT2025_11_0143,10/11/2025 13:12,hotel_11,email,NO,info,simple
INT2025_11_0144,10/11/2025 13:56,hotel_12,website_chat,EN,booking,complex
INT2025_11_0145,10/11/2025 14:40,hotel_01,email,NO,info,simple
INT2025_11_0146,10/11/2025 15:24,hotel_02,website_chat,,info,simple
INT2025_11_0147,10/11/2025 16:08,hotel_03,email,NO,,simple
INT2025_11_0148,10/11/2025 16:52,hotel_04,website_chat,EN,info,
INT2025_11_0149,10/11/2025 17:36,hotel_05,email,,,simple
INT2025_11_0150,11/11/2025 07:22,hotel_06,website_chat,EN,info,simple
INT2025_11_0151,11/11/2025 08:06,hotel_07,email,NO,info,simple
INT2025_11_0152,11/11/2025 08:50,hotel_08,website_chat,EN,booking,complex
INT2025_11_0153,11/11/2025 09:34,hotel_09,email,NO,info,simple
INT2025_11_0154,11/11/2025 10:18,hotel_10,website_chat,EN,info,simple
INT2025_11_0155,11/11/2025 11:02,hotel_11,email,NO,info,simple
INT2025_11_0156,11/11/2025 11:46,hotel_12,website_chat,EN,booking,complex
INT2025_11_0157,11/11/2025 12:30,hotel_01,email,NO,info,simple
INT2025_11_0158,11/11/2025 13:14,hotel_02,website_chat,EN,info,simple
INT2025_11_0159,11/11/2025 13:58,hotel_03,email,NO,info,simple
INT2025_11_0160,11/11/2025 14:42,hotel_04,website_chat,EN,booking,complex
INT2025_11_0161,11/11/2025 15:26,hotel_05,email,NO,info,simple
INT2025_11_0162,11/11/2025 16:10,hotel_06,website_chat,EN,info,simple
INT2025_11_0163,11/11/2025 16:54,hotel_07,email,NO,info,simple
INT2025_11_0164,11/11/2025 17:38,hotel_08,website_chat,EN,booking,complex
INT2025_11_0165,12/11/2025 07:24,hotel_09,email,NO,info,simple
INT2025_11_0166,12/11/2025 08:08,hotel_10,website_chat,EN,info,simple
INT2025_11_0167,12/11/2025 08:52,hotel_11,email,NO,info,simple
INT2025_11_0168,12/11/2025 09:36,hotel_12,website_chat,EN,booking,complex
INT2025_11_0169,12/11/2025 10:20,hotel_01,email,NO,info,simple
INT2025_11_0170,12/11/2025 11:04,hotel_02,website_chat,EN,info,simple
INT2025_11_0171,12/11/2025 11:48,hotel_03,email,NO,info,simple
INT2025_11_0172,12/11/2025 12:32,hotel_04,website_chat,EN,booking,complex
INT2025_11_0173,12/11/2025 13:16,hotel_05,email,NO,info,simple
INT2025_11_0174,12/11/2025 14:00,hotel_06,website_chat,EN,info,simple
INT2025_11_0175,12/11/2025 14:44,hotel_07,email,NO,info,simple
INT2025_11_0176,12/11/2025 15:28,hotel_08,website_chat,EN,booking,complex
INT2025_11_0177,12/11/2025 16:12,hotel_09,email,NO,info,simple
INT2025_11_0178,12/11/2025 16:56,hotel_10,website_chat,EN,info,simple
INT2025_11_0179,12/11/2025 17:40,hotel_11,email,NO,info,simple
INT2025_11_0180,13/11/2025 07:26,hotel_12,website_chat,EN,booking,complex
INT2025_11_0181,13/11/2025 08:10,hotel_01,email,NO,info,simple
INT2025_11_0182,13/11/2025 08:54,hotel_02,website_chat,EN,info,simple
INT2025_11_0183,13/11/2025 09:38,hotel_03,email,NO,info,simple
INT2025_11_0184,13/11/2025 10:22,hotel_04,website_chat,EN,info,simple
INT2025_11_0185,13/11/2025 11:06,hotel_05,email,NO,info,simple
INT2025_11_0186,13/11/2025 11:50,hotel_06,website_chat,EN,booking,complex
INT2025_11_0187,13/11/2025 12:34,hotel_07,email,NO,info,simple
INT2025_11_0188,13/11/2025 13:18,hotel_08,website_chat,EN,info,simple
INT2025_11_0189,13/11/2025 14:02,hotel_09,email,NO,info,simple
INT2025_11_0190,13/11/2025 14:46,hotel_10,website_chat,EN,booking,complex
INT2025_11_0191,13/11/2025 15:30,hotel_11,email,NO,info,simple
INT2025_11_0192,13/11/2025 16:14,hotel_12,website_chat,EN,info,simple
INT2025_11_0193,13/11/2025 16:58,hotel_01,email,NO,info,simple
INT2025_11_0194,13/11/2025 17:42,hotel_02,website_chat,EN,info,simple
INT2025_11_0195,14/11/2025 07:28,hotel_03,email,NO,info,simple
INT2025_11_0196,14/11/2025 08:12,hotel_04,website_chat,EN,booking,complex
INT2025_11_0197,14/11/2025 08:56,hotel_05,email,NO,info,simple
INT2025_11_0198,14/11/2025 09:40,hotel_06,website_chat,EN,info,simple
INT2025_11_0199,14/11/2025 10:24,hotel_07,email,NO,info,simple
INT2025_11_0200,14/11/2025 11:08,hotel_08,website_chat,EN,booking,complex
INT2025_11_0201,14/11/2025 11:52,hotel_09,email,NO,info,simple
INT2025_11_0202,14/11/2025 12:36,hotel_10,website_chat,EN,info,simple
INT2025_11_0203,14/11/2025 13:20,hotel_11,email,NO,info,simple
INT2025_11_0204,14/11/2025 14:04,hotel_12,website_chat,EN,booking,complex
INT2025_11_0205,14/11/2025 14:48,hotel_01,email,NO,info,simple
INT2025_11_0206,14/11/2025 15:32,hotel_02,website_chat,EN,info,simple
INT2025_11_0207,14/11/2025 16:16,hotel_03,email,NO,info,simple
INT2025_11_0208,14/11/2025 17:00,hotel_04,website_chat,EN,booking,complex
INT2025_11_0209,15/11/2025 07:14,hotel_05,email,NO,info,simple
INT2025_11_0210,15/11/2025 07:58,hotel_06,website_chat,EN,info,simple
INT2025_11_0211,15/11/2025 08:42,hotel_07,email,NO,info,simple
INT2025_11_0212,15/11/2025 09:26,hotel_08,website_chat,EN,booking,complex
INT2025_11_0213,15/11/2025 10:10,hotel_09,email,NO,info,simple
INT2025_11_0214,15/11/2025 10:54,hotel_10,website_chat,EN,info,simple
INT2025_11_0215,15/11/2025 11:38,hotel_11,email,NO,info,simple
INT2025_11_0216,15/11/2025 12:22,hotel_12,website_chat,EN,booking,complex
INT2025_11_0217,15/11/2025 12:22,hotel_12,website_chat,EN,booking,complex
INT2025_11_0218,15/11/2025 13:06,hotel_01,email,NO,info,simple
INT2025_11_0219,15/11/2025 13:50,hotel_02,website_chat,EN,info,simple
INT2025_11_0220,15/11/2025 14:34,hotel_03,email,NO,info,simple
INT2025_11_0221,15/11/2025 15:18,hotel_04,website_chat,EN,info,simple
INT2025_11_0222,15/11/2025 16:02,hotel_05,email,NO,info,simple
INT2025_11_0223,15/11/2025 16:46,hotel_06,website_chat,EN,booking,complex
INT2025_11_0224,15/11/2025 17:30,hotel_07,email,NO,info,simple
INT2025_11_0225,16/11/2025 07:16,hotel_08,website_chat,EN,info,simple
INT2025_11_0226,16/11/2025 08:00,hotel_09,email,NO,info,simple
INT2025_11_0227,16/11/2025 08:44,hotel_10,website_chat,EN,booking,complex
INT2025_11_0228,16/11/2025 09:28,hotel_11,email,NO,info,simple
INT2025_11_0229,16/11/2025 10:12,hotel_12,website_chat,EN,info,simple
INT2025_11_0230,16/11/2025 10:56,hotel_01,email,NO,info,simple
INT2025_11_0231,16/11/2025 11:40,hotel_02,website_chat,EN,booking,complex
INT2025_11_0232,16/11/2025 12:24,hotel_03,email,NO,info,simple
INT2025_11_0233,16/11/2025 13:08,hotel_04,website_chat,EN,info,simple
INT2025_11_0234,16/11/2025 13:52,hotel_05,email,NO,info,simple
INT2025_11_0235,16/11/2025 14:36,hotel_06,website_chat,EN,booking,complex
INT2025_11_0236,16/11/2025 15:20,hotel_07,email,NO,info,simple
INT2025_11_0237,16/11/2025 16:04,hotel_08,website_chat,EN,info,simple
INT2025_11_0238,16/11/2025 16:48,hotel_09,email,NO,info,simple
INT2025_11_0239,16/11/2025 17:32,hotel_10,website_chat,EN,booking,complex
INT2025_11_0240,17/11/2025 07:18,hotel_11,email,NO,info,simple
INT2025_11_0241,17/11/2025 08:02,hotel_12,website_chat,EN,info,simple
INT2025_11_0242,17/11/2025 08:46,hotel_01,email,NO,info,simple
INT2025_11_0243,17/11/2025 09:30,hotel_02,website_chat,EN,booking,complex
INT2025_11_0244,17/11/2025 10:14,hotel_03,email,NO,info,simple
INT2025_11_0245,17/11/2025 10:58,hotel_04,website_chat,EN,info,simple
INT2025_11_0246,17/11/2025 11:42,hotel_05,email,NO,info,simple
INT2025_11_0247,17/11/2025 12:26,hotel_06,website_chat,EN,booking,complex
INT2025_11_0248,17/11/2025 13:10,hotel_07,email,NO,info,simple
INT2025_11_0249,17/11/2025 13:54,hotel_08,website_chat,EN,info,simple
INT2025_11_0250,17/11/2025 14:38,hotel_09,email,NO,info,simple
INT2025_11_0251,17/11/2025 15:22,hotel_10,website_chat,EN,booking,complex
INT2025_11_0252,17/11/2025 16:06,hotel_11,email,NO,info,simple
INT2025_11_0253,17/11/2025 16:50,hotel_12,website_chat,EN,info,simple
INT2025_11_0254,17/11/2025 17:34,hotel_01,email,NO,info,simple
INT2025_11_0255,18/11/2025 07:20,hotel_02,website_chat,EN,info,simple
INT2025_11_0256,18/11/2025 08:04,hotel_03,email,NO,info,simple
INT2025_11_0257,18/11/2025 08:48,hotel_04,website_chat,EN,booking,complex
INT2025_11_0258,18/11/2025 09:32,hotel_05,email,NO,info,simple
INT2025_11_0259,18/11/2025 10:16,hotel_06,website_chat,EN,info,simple
INT2025_11_0260,18/11/2025 11:00,hotel_07,email,NO,info,simple
INT2025_11_0261,18/11/2025 11:44,hotel_08,website_chat,EN,booking,complex
INT2025_11_0262,18/11/2025 12:28,hotel_09,email,NO,info,simple
INT2025_11_0263,18/11/2025 13:12,hotel_10,website_chat,EN,info,simple
INT2025_11_0264,18/11/2025 13:56,hotel_11,email,NO,info,simple
INT2025_11_0265,18/11/2025 14:40,hotel_12,website_chat,EN,booking,complex
INT2025_11_0266,18/11/2025 15:24,hotel_01,email,NO,info,simple
INT2025_11_0267,18/11/2025 16:08,hotel_02,website_chat,EN,info,simple
INT2025_11_0268,18/11/2025 16:52,hotel_03,email,NO,info,simple
INT2025_11_0269,18/11/2025 17:36,hotel_04,website_chat,EN,booking,complex
INT2025_11_0270,19/11/2025 07:22,hotel_05,email,NO,info,simple
INT2025_11_0271,19/11/2025 08:06,hotel_06,website_chat,EN,info,simple
INT2025_11_0272,19/11/2025 08:50,hotel_07,email,NO,info,simple
INT2025_11_0273,19/11/2025 09:34,hotel_08,website_chat,EN,booking,complex
INT2025_11_0274,19/11/2025 10:18,hotel_09,email,NO,info,simple
INT2025_11_0275,19/11/2025 11:02,hotel_10,website_chat,EN,info,simple
INT2025_11_0276,19/11/2025 11:46,hotel_11,email,NO,info,simple
INT2025_11_0277,19/11/2025 12:30,hotel_12,website_chat,EN,booking,complex
INT2025_11_0278,19/11/2025 13:14,hotel_01,email,NO,info,simple
INT2025_11_0279,19/11/2025 13:58,hotel_02,website_chat,EN,info,simple
INT2025_11_0280,19/11/2025 14:42,hotel_03,email,NO,info,simple
INT2025_11_0281,19/11/2025 15:26,hotel_04,website_chat,EN,info,simple
INT2025_11_0282,19/11/2025 16:10,hotel_05,email,NO,info,simple
INT2025_11_0283,19/11/2025 16:54,hotel_06,website_chat,EN,booking,complex
INT2025_11_0284,19/11/2025 17:38,hotel_07,email,NO,info,simple
INT2025_11_0285,20/11/2025 07:24,hotel_08,website_chat,EN,info,simple
INT2025_11_0286,20/11/2025 08:08,hotel_09,email,NO,info,simple
INT2025_11_0287,20/11/2025 08:52,hotel_10,website_chat,EN,booking,complex
INT2025_11_0288,20/11/2025 09:36,hotel_11,email,NO,info,simple
INT2025_11_0289,20/11/2025 10:20,hotel_12,website_chat,EN,info,simple
INT2025_11_0290,20/11/2025 11:04,hotel_01,email,NO,info,simple
INT2025_11_0291,20/11/2025 11:48,hotel_02,website_chat,EN,booking,complex
INT2025_11_0292,20/11/2025 12:32,hotel_03,email,NO,info,simple
INT2025_11_0293,20/11/2025 13:16,hotel_04,website_chat,EN,info,simple
INT2025_11_0294,20/11/2025 14:00,hotel_05,email,NO,info,simple
INT2025_11_0295,20/11/2025 14:44,hotel_06,website_chat,EN,booking,complex
INT2025_11_0296,20/11/2025 15:28,hotel_07,email,NO,info,simple
INT2025_11_0297,20/11/2025 16:12,hotel_08,website_chat,EN,info,simple
INT2025_11_0298,20/11/2025 16:56,hotel_09,email,NO,info,simple
INT2025_11_0299,20/11/2025 17:40,hotel_10,website_chat,EN,booking,complex
INT2025_11_0300,21/11/2025 07:26,hotel_11,email,NO,info,simple
INT2025_11_0301,21/11/2025 08:10,hotel_12,website_chat,EN,info,simple
INT2025_11_0302,21/11/2025 08:54,hotel_01,email,NO,info,simple
INT2025_11_0303,21/11/2025 09:38,hotel_02,website_chat,EN,info,simple
INT2025_11_0304,21/11/2025 10:22,hotel_03,email,NO,info,simple
INT2025_11_0305,21/11/2025 11:06,hotel_04,website_chat,EN,booking,complex
INT2025_11_0306,21/11/2025 11:50,hotel_05,email,NO,info,simple
INT2025_11_0307,21/11/2025 12:34,hotel_06,website_chat,EN,info,simple
INT2025_11_0308,21/11/2025 13:18,hotel_07,email,NO,info,simple
INT2025_11_0309,21/11/2025 14:02,hotel_08,website_chat,EN,booking,complex
INT2025_11_0310,21/11/2025 14:46,hotel_09,email,NO,info,simple
INT2025_11_0311,21/11/2025 15:30,hotel_10,website_chat,EN,info,simple
INT2025_11_0312,21/11/2025 16:14,hotel_11,email,NO,info,simple
INT2025_11_0313,21/11/2025 16:58,hotel_12,website_chat,EN,booking,complex
INT2025_11_0314,22/11/2025 07:24,hotel_01,email,NO,info,simple
INT2025_11_0315,22/11/2025 08:08,hotel_02,website_chat,EN,info,simple
INT2025_11_0316,22/11/2025 08:52,hotel_03,email,NO,info,simple
INT2025_11_0317,22/11/2025 09:36,hotel_04,website_chat,EN,booking,complex
INT2025_11_0318,22/11/2025 10:20,hotel_05,email,NO,info,simple
INT2025_11_0319,22/11/2025 11:04,hotel_06,website_chat,EN,info,simple
INT2025_11_0320,22/11/2025 11:48,hotel_07,email,NO,info,simple
INT2025_11_0321,22/11/2025 12:32,hotel_08,website_chat,EN,booking,complex
INT2025_11_0322,22/11/2025 13:16,hotel_09,email,NO,info,simple
INT2025_11_0323,22/11/2025 14:00,hotel_10,website_chat,EN,info,simple
INT2025_11_0324,22/11/2025 14:44,hotel_11,email,NO,info,simple
INT2025_11_0325,22/11/2025 15:28,hotel_12,website_chat,EN,booking,complex
INT2025_11_0326,22/11/2025 16:12,hotel_01,email,NO,info,simple
INT2025_11_0327,22/11/2025 16:56,hotel_02,website_chat,EN,info,simple
INT2025_11_0328,22/11/2025 17:40,hotel_03,email,NO,info,simple
INT2025_11_0329,23/11/2025 07:26,hotel_04,website_chat,EN,info,simple
INT2025_11_0330,23/11/2025 08:10,hotel_05,email,NO,info,simple
INT2025_11_0331,23/11/2025 08:54,hotel_06,website_chat,EN,booking,complex
INT2025_11_0332,23/11/2025 09:38,hotel_07,email,NO,info,simple
INT2025_11_0333,23/11/2025 10:22,hotel_08,website_chat,EN,info,simple
INT2025_11_0334,23/11/2025 11:06,hotel_09,email,NO,info,simple
INT2025_11_0335,23/11/2025 11:50,hotel_10,website_chat,EN,booking,complex
INT2025_11_0336,23/11/2025 12:34,hotel_11,email,NO,info,simple
INT2025_11_0337,23/11/2025 13:18,hotel_12,website_chat,EN,info,simple
INT2025_11_0338,23/11/2025 14:02,hotel_01,email,NO,info,simple
INT2025_11_0339,23/11/2025 14:46,hotel_02,website_chat,EN,booking,complex
INT2025_11_0340,23/11/2025 15:30,hotel_03,email,NO,info,simple
INT2025_11_0341,23/11/2025 16:14,hotel_04,website_chat,EN,info,simple
INT2025_11_0342,23/11/2025 16:58,hotel_05,email,NO,info,simple
INT2025_11_0343,24/11/2025 07:28,hotel_06,website_chat,EN,info,simple
INT2025_11_0344,24/11/2025 08:12,hotel_07,email,NO,info,simple
INT2025_11_0345,24/11/2025 08:56,hotel_08,website_chat,EN,booking,complex
INT2025_11_0346,24/11/2025 09:40,hotel_09,email,NO,info,simple
INT2025_11_0347,24/11/2025 10:24,hotel_10,website_chat,EN,info,simple
INT2025_11_0348,24/11/2025 11:08,hotel_11,email,NO,info,simple
INT2025_11_0349,24/11/2025 11:52,hotel_12,website_chat,EN,booking,complex
INT2025_11_0350,24/11/2025 12:36,hotel_01,email,NO,info,simple
