interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_02_0047,26/02/2025 13:20,hotel_05,email,EN,info,complex
INT2025_02_0048,26/02/2025 14:35,hotel_10,website_chat,NO,complaint,simple
INT2025_02_0049,27/02/2025 15:50,hotel_03,websit_chat,,booking,medium
INT2025_02_0050,27/02/2025 16:25,hotel_13,instagram,EN,check_out,complex
INT2025_02_0051,28/02/2025 07:05,hotel_06,facebook,NO,servce,simple
INT2025_02_0052,28/02/2025 08:20,hotel_11,email,EN,service_request,medium
INT2025_02_0053,01/02/2025 09:35,hotel_09,website_chat,NO,spa_reservation,complex
INT2025_02_0054,01/02/2025 10:50,hotel_02,websit_chat,EN,technical_issue,simple
INT2025_02_0055,02/02/2025 11:25,hotel_08,instagram,,info,medium
INT2025_02_0056,02/02/2025 12:40,hotel_12,facebook,NO,booking,complex
INT2025_02_0057,03/02/2025 13:55,hotel_04,email,EN,check_in,simple
INT2025_02_0058,03/02/2025 14:30,hotel_07,website_chat,NO,complaint,medium
INT2025_02_0059,04/02/2025 15:15,hotel_05,websit_chat,EN,servce,complex
INT2025_02_0060,04/02/2025 16:00,hotel_99,instagram,NO,service_request,simple
INT2025_02_0061,05/02/2025 07:20,hotel_10,facebook,EN,spa_reservation,medium
INT2025_02_0062,05/02/2025 08:35,hotel_03,email,,technical_issue,complex
INT2025_02_0063,06/02/2025 09:50,hotel_13,website_chat,NO,info,simple
INT2025_02_0064,06/02/2025 10:25,hotel_06,websit_chat,EN,booking,medium
INT2025_02_0065,07/02/2025 11:40,hotel_11,instagram,NO,check_out,complex
INT2025_02_0066,07/02/2025 12:55,hotel_09,facebook,EN,complaint,simple
INT2025_02_0067,08/02/2025 13:30,hotel_02,email,NO,servce,medium
INT2025_02_0068,08/02/2025 14:45,hotel_08,website_chat,EN,check_in,complex
INT2025_02_0069,09/02/2025 15:20,hotel_12,websit_chat,,service_request,simple
INT2025_02_0070,09/02/2025 16:35,hotel_04,instagram,NO,spa_reservation,medium
INT2025_02_0071,10/02/2025 07:15,hotel_200,facebook,EN,technical_issue,complex
INT2025_02_0072,10/02/2025 08:30,hotel_05,email,NO,info,simple
INT2025_02_0073,11/02/2025 09:45,hotel_07,websit_chat,EN,booking,medium
INT2025_02_0074,11/02/2025 10:20,hotel_99,website_chat,NO,complaint,complex
INT2025_02_0075,12/02/2025 11:35,hotel_10,instagram,,check_out,simple
INT2025_02_0076,12/02/2025 12:50,hotel_03,facebook,EN,servce,medium
INT2025_02_0077,13/02/2025 13:25,hotel_13,email,NO,service_request,complex
INT2025_02_0078,13/02/2025 14:40,hotel_06,websit_chat,EN,spa_reservation,simple
INT2025_02_0079,14/02/2025 15:55,hotel_11,website_chat,NO,technical_issue,medium
INT2025_02_0080,14/02/2025 16:30,hotel_09,instagram,EN,check_in,complex
INT2025_02_0081,15/02/2025 07:05,hotel_02,facebook,NO,info,simple
INT2025_02_0082,15/02/2025 08:20,hotel_08,email,,booking,medium
INT2025_02_0083,16/02/2025 09:35,hotel_12,website_chat,EN,complaint,complex
INT2025_02_0084,16/02/2025 10:50,hotel_04,websit_chat,NO,check_out,simple
INT2025_02_0085,17/02/2025 11:25,hotel_07,instagram,EN,servce,medium
INT2025_02_0086,17/02/2025 12:40,hotel_05,facebook,NO,service_request,complex
INT2025_02_0087,18/02/2025 13:55,hotel_99,email,EN,spa_reservation,simple
INT2025_02_0088,18/02/2025 14:30,hotel_10,websit_chat,,technical_issue,medium
INT2025_02_0089,19/02/2025 15:15,hotel_03,website_chat,NO,info,complex
INT2025_02_0090,19/02/2025 16:00,hotel_13,instagram,EN,check_in,simple
INT2025_02_0091,20/02/2025 07:20,hotel_06,facebook,NO,booking,medium
INT2025_02_0092,20/02/2025 08:35,hotel_11,email,EN,complaint,complex
INT2025_02_0093,21/02/2025 09:50,hotel_09,websit_chat,NO,servce,simple
INT2025_02_0094,21/02/2025 10:25,hotel_02,website_chat,,service_request,medium
INT2025_02_0095,22/02/2025 11:40,hotel_08,instagram,EN,spa_reservation,complex
INT2025_02_0096,22/02/2025 12:55,hotel_12,facebook,NO,technical_issue,simple
INT2025_02_0097,23/02/2025 13:30,hotel_04,email,EN,check_out,medium
INT2025_02_0098,23/02/2025 14:45,hotel_200,websit_chat,NO,info,complex
INT2025_02_0099,24/02/2025 15:20,hotel_05,website_chat,EN,booking,simple
INT2025_02_0100,24/02/2025 16:35,hotel_07,instagram,,complaint,medium
INT2025_02_0101,25/02/2025 07:15,hotel_99,facebook,NO,check_in,complex
INT2025_02_0102,25/02/2025 08:30,hotel_10,email,EN,servce,simple
INT2025_02_0103,26/02/2025 09:45,hotel_03,websit_chat,NO,service_request,medium
INT2025_02_0104,26/02/2025 10:20,hotel_13,website_chat,EN,spa_reservation,complex
INT2025_02_0105,27/02/2025 11:35,hotel_06,instagram,NO,technical_issue,simple
INT2025_02_0106,27/02/2025 12:50,hotel_11,facebook,,info,medium
INT2025_02_0107,28/02/2025 13:25,hotel_09,email,EN,booking,complex
INT2025_02_0108,28/02/2025 14:40,hotel_02,websit_chat,NO,check_out,simple
INT2025_02_0109,01/02/2025 15:55,hotel_08,website_chat,EN,complaint,medium
INT2025_02_0110,01/02/2025 16:30,hotel_12,instagram,NO,servce,complex
INT2025_02_0111,02/02/2025 07:05,hotel_04,facebook,EN,service_request,simple
INT2025_02_0112,02/02/2025 08:20,hotel_07,email,,spa_reservation,medium
INT2025_02_0113,03/02/2025 09:35,hotel_05,website_chat,NO,technical_issue,complex
INT2025_02_0114,03/02/2025 10:50,hotel_99,websit_chat,EN,check_in,simple
INT2025_02_0115,04/02/2025 11:25,hotel_10,instagram,NO,info,medium
INT2025_02_0116,04/02/2025 12:40,hotel_03,facebook,EN,booking,complex
INT2025_02_0117,05/02/2025 13:55,hotel_13,email,,complaint,simple
INT2025_02_0118,05/02/2025 14:30,hotel_06,websit_chat,NO,check_out,medium
INT2025_02_0119,06/02/2025 15:15,hotel_11,website_chat,EN,servce,complex
INT2025_02_0120,06/02/2025 16:00,hotel_09,instagram,NO,service_request,simple
INT2025_02_0121,07/02/2025 07:20,hotel_02,facebook,EN,spa_reservation,medium
INT2025_02_0122,07/02/2025 08:35,hotel_08,email,NO,technical_issue,complex
INT2025_02_0123,08/02/2025 09:50,hotel_12,websit_chat,,info,simple
INT2025_02_0124,08/02/2025 10:25,hotel_200,website_chat,EN,check_in,medium
INT2025_02_0125,09/02/2025 11:40,hotel_07,instagram,NO,booking,complex
INT2025_02_0126,09/02/2025 12:55,hotel_05,facebook,EN,complaint,simple
INT2025_02_0127,10/02/2025 13:30,hotel_99,email,,servce,medium
INT2025_02_0128,10/02/2025 14:45,hotel_10,website_chat,NO,service_request,complex
INT2025_02_0129,11/02/2025 15:20,hotel_03,websit_chat,EN,spa_reservation,simple
INT2025_02_0130,11/02/2025 16:35,hotel_13,instagram,NO,technical_issue,medium
INT2025_02_0131,12/02/2025 07:15,hotel_06,facebook,,check_out,complex
INT2025_02_0132,12/02/2025 08:30,hotel_11,email,EN,info,simple
INT2025_02_0133,13/02/2025 09:45,hotel_09,websit_chat,NO,booking,medium
INT2025_02_0134,13/02/2025 10:20,hotel_02,website_chat,EN,complaint,complex
INT2025_02_0135,14/02/2025 11:35,hotel_08,instagram,NO,check_in,simple
INT2025_02_0136,14/02/2025 12:50,hotel_12,facebook,,servce,medium
INT2025_02_0137,15/02/2025 13:25,hotel_04,email,EN,service_request,complex
INT2025_02_0138,15/02/2025 14:40,hotel_99,websit_chat,NO,spa_reservation,simple
INT2025_02_0139,16/02/2025 15:55,hotel_05,website_chat,EN,technical_issue,medium
INT2025_02_0140,16/02/2025 16:30,hotel_07,instagram,NO,info,complex
INT2025_02_0141,17/02/2025 07:05,hotel_10,facebook,EN,booking,simple
INT2025_02_0142,17/02/2025 08:20,hotel_03,email,,check_out,medium
INT2025_02_0143,18/02/2025 09:35,hotel_13,websit_chat,NO,complaint,complex
INT2025_02_0144,18/02/2025 10:50,hotel_06,website_chat,EN,servce,simple
INT2025_02_0145,19/02/2025 11:25,hotel_11,instagram,NO,service_request,medium
INT2025_02_0146,19/02/2025 12:40,hotel_09,facebook,EN,spa_reservation,complex
INT2025_02_0147,20/02/2025 13:55,hotel_02,email,,technical_issue,simple
INT2025_02_0148,20/02/2025 14:30,hotel_08,websit_chat,NO,check_in,medium
INT2025_02_0149,21/02/2025 15:15,hotel_12,website_chat,EN,info,complex
INT2025_02_0150,21/02/2025 16:00,hotel_200,instagram,NO,booking,simple
INT2025_02_0151,22/02/2025 07:20,hotel_07,facebook,,complaint,medium
INT2025_02_0152,22/02/2025 08:35,hotel_05,email,EN,check_out,complex
INT2025_02_0153,23/02/2025 09:50,hotel_99,websit_chat,NO,servce,simple
INT2025_02_0154,23/02/2025 10:25,hotel_10,website_chat,EN,service_request,medium
INT2025_02_0155,24/02/2025 11:40,hotel_03,instagram,NO,spa_reservation,complex
INT2025_02_0156,24/02/2025 12:55,hotel_13,facebook,,technical_issue,simple
INT2025_02_0157,25/02/2025 13:30,hotel_06,email,EN,info,medium
INT2025_02_0158,25/02/2025 14:45,hotel_11,websit_chat,NO,check_in,complex
INT2025_02_0159,26/02/2025 15:20,hotel_09,website_chat,EN,booking,simple
INT2025_02_0160,26/02/2025 16:35,hotel_02,instagram,,complaint,medium
INT2025_02_0161,27/02/2025 07:15,hotel_08,facebook,NO,servce,complex
INT2025_02_0162,27/02/2025 08:30,hotel_12,email,EN,service_request,simple
INT2025_02_0163,28/02/2025 09:45,hotel_04,websit_chat,NO,spa_reservation,medium
INT2025_02_0164,28/02/2025 10:20,hotel_99,website_chat,EN,technical_issue,complex
INT2025_02_0165,01/02/2025 11:35,hotel_05,instagram,,check_out,simple
INT2025_02_0166,01/02/2025 12:50,hotel_07,facebook,NO,info,medium
INT2025_02_0167,02/02/2025 13:25,hotel_10,email,EN,booking,complex
INT2025_02_0168,02/02/2025 14:40,hotel_03,websit_chat,NO,complaint,simple
INT2025_02_0169,03/02/2025 15:55,hotel_13,website_chat,,check_in,medium
INT2025_02_0170,03/02/2025 16:30,hotel_06,instagram,EN,servce,complex
INT2025_02_0171,04/02/2025 07:05,hotel_200,facebook,NO,service_request,simple
INT2025_02_0172,04/02/2025 08:20,hotel_09,email,EN,spa_reservation,medium
INT2025_02_0173,05/02/2025 09:35,hotel_02,websit_chat,,technical_issue,complex
INT2025_02_0174,05/02/2025 10:50,hotel_08,website_chat,NO,info,simple
INT2025_02_0175,06/02/2025 11:25,hotel_12,instagram,EN,booking,medium
INT2025_02_0176,06/02/2025 12:40,hotel_04,facebook,NO,check_out,complex
INT2025_02_0177,07/02/2025 13:55,hotel_07,email,,complaint,simple
INT2025_02_0178,07/02/2025 14:30,hotel_99,websit_chat,EN,servce,medium
INT2025_02_0179,08/02/2025 15:15,hotel_05,website_chat,NO,service_request,complex
INT2025_02_0180,08/02/2025 16:00,hotel_10,instagram,EN,spa_reservation,simple
INT2025_02_0181,09/02/2025 07:20,hotel_03,facebook,,technical_issue,medium
INT2025_02_0182,09/02/2025 08:35,hotel_13,email,NO,check_in,complex
INT2025_02_0183,10/02/2025 09:50,hotel_06,websit_chat,EN,info,simple
INT2025_02_0184,10/02/2025 10:25,hotel_11,website_chat,NO,booking,medium
INT2025_02_0185,11/02/2025 11:40,hotel_09,instagram,,complaint,complex
INT2025_02_0186,11/02/2025 12:55,hotel_02,facebook,EN,check_out,simple
INT2025_02_0187,12/02/2025 13:30,hotel_08,email,NO,servce,medium
INT2025_02_0188,12/02/2025 14:45,hotel_12,websit_chat,EN,service_request,complex
INT2025_02_0189,13/02/2025 15:20,hotel_04,website_chat,,spa_reservation,simple
INT2025_02_0190,13/02/2025 16:35,hotel_200,instagram,NO,technical_issue,medium
INT2025_02_0191,14/02/2025 07:15,hotel_05,facebook,EN,info,complex
INT2025_02_0192,14/02/2025 08:30,hotel_07,email,NO,check_in,simple
INT2025_02_0193,15/02/2025 09:45,hotel_99,websit_chat,,booking,medium
INT2025_02_0194,15/02/2025 10:20,hotel_10,website_chat,EN,complaint,complex
INT2025_02_0195,16/02/2025 11:35,hotel_03,instagram,NO,servce,simple
INT2025_02_0196,16/02/2025 12:50,hotel_13,facebook,EN,service_request,medium
INT2025_02_0197,17/02/2025 13:25,hotel_06,email,,spa_reservation,complex
INT2025_02_0198,17/02/2025 14:40,hotel_11,websit_chat,NO,technical_issue,simple
INT2025_02_0199,18/02/2025 15:55,hotel_09,website_chat,EN,check_out,medium
INT2025_02_0200,18/02/2025 16:30,hotel_02,instagram,NO,info,complex
INT2025_02_0201,19/02/2025 07:05,hotel_08,facebook,,booking,simple
INT2025_02_0202,19/02/2025 08:20,hotel_12,email,EN,complaint,medium
INT2025_02_0203,20/02/2025 09:35,hotel_04,websit_chat,NO,check_in,complex
INT2025_02_0204,20/02/2025 10:50,hotel_99,website_chat,EN,servce,simple
INT2025_02_0205,21/02/2025 11:25,hotel_05,instagram,,service_request,medium
INT2025_02_0206,21/02/2025 12:40,hotel_07,facebook,NO,spa_reservation,complex
INT2025_02_0207,22/02/2025 13:55,hotel_10,email,EN,technical_issue,simple
INT2025_02_0208,22/02/2025 14:30,hotel_03,websit_chat,NO,info,medium
INT2025_02_0209,23/02/2025 15:15,hotel_200,website_chat,,booking,complex
INT2025_02_0210,23/02/2025 16:00,hotel_06,instagram,EN,check_out,simple
INT2025_02_0211,24/02/2025 07:20,hotel_11,facebook,NO,complaint,medium
INT2025_02_0212,24/02/2025 08:35,hotel_09,email,,servce,complex
INT2025_02_0213,25/02/2025 09:50,hotel_02,websit_chat,EN,service_request,simple
INT2025_02_0214,25/02/2025 10:25,hotel_08,website_chat,NO,spa_reservation,medium
INT2025_02_0215,26/02/2025 11:40,hotel_12,instagram,EN,technical_issue,complex
INT2025_02_0216,26/02/2025 12:55,hotel_04,facebook,,check_in,simple
INT2025_02_0217,27/02/2025 13:30,hotel_07,email,NO,info,medium
INT2025_02_0218,27/02/2025 14:45,hotel_99,websit_chat,EN,booking,complex
INT2025_02_0219,28/02/2025 15:20,hotel_05,website_chat,NO,complaint,simple
INT2025_02_0220,28/02/2025 16:35,hotel_10,instagram,,servce,medium
INT2025_02_0221,01/02/2025 07:15,hotel_03,facebook,EN,service_request,complex
INT2025_02_0222,01/02/2025 08:30,hotel_13,email,NO,spa_reservation,simple
INT2025_02_0223,02/02/2025 09:45,hotel_06,websit_chat,,technical_issue,medium
INT2025_02_0224,02/02/2025 10:20,hotel_11,website_chat,EN,check_out,complex
INT2025_02_0225,03/02/2025 11:35,hotel_09,instagram,NO,info,simple
INT2025_02_0226,03/02/2025 12:50,hotel_02,facebook,EN,booking,medium
INT2025_02_0227,04/02/2025 13:25,hotel_08,email,,check_in,complex
INT2025_02_0228,04/02/2025 14:40,hotel_12,websit_chat,NO,complaint,simple
INT2025_02_0229,05/02/2025 15:55,hotel_200,website_chat,EN,servce,medium
INT2025_02_0230,05/02/2025 16:30,hotel_04,instagram,NO,service_request,complex
INT2025_02_0231,06/02/2025 07:05,hotel_07,facebook,,spa_reservation,simple
INT2025_02_0232,06/02/2025 08:20,hotel_99,email,EN,technical_issue,medium
INT2025_02_0233,07/02/2025 09:35,hotel_05,websit_chat,NO,info,complex
INT2025_02_0234,07/02/2025 10:50,hotel_10,website_chat,EN,booking,simple
INT2025_02_0235,08/02/2025 11:25,hotel_03,instagram,,check_out,medium
INT2025_02_0236,08/02/2025 12:40,hotel_13,facebook,NO,complaint,complex
INT2025_02_0237,09/02/2025 13:55,hotel_06,email,EN,servce,simple
INT2025_02_0238,09/02/2025 14:30,hotel_11,websit_chat,NO,service_request,medium
INT2025_02_0239,10/02/2025 15:15,hotel_09,website_chat,,spa_reservation,complex
INT2025_02_0240,10/02/2025 16:00,hotel_02,instagram,EN,technical_issue,simple
INT2025_02_0241,11/02/2025 07:20,hotel_08,facebook,NO,check_in,medium
INT2025_02_0242,11/02/2025 08:35,hotel_12,email,,info,complex
INT2025_02_0243,12/02/2025 09:50,hotel_04,websit_chat,EN,booking,simple
INT2025_02_0244,12/02/2025 10:25,hotel_07,website_chat,NO,complaint,medium
INT2025_02_0245,13/02/2025 11:40,hotel_99,instagram,EN,check_out,complex
INT2025_02_0246,13/02/2025 12:55,hotel_05,facebook,,servce,simple
INT2025_02_0247,14/02/2025 13:30,hotel_200,email,NO,service_request,medium
INT2025_02_0248,14/02/2025 14:45,hotel_03,websit_chat,EN,spa_reservation,complex
INT2025_02_0249,15/02/2025 15:20,hotel_13,website_chat,,technical_issue,simple
INT2025_02_0250,15/02/2025 16:35,hotel_06,instagram,NO,info,medium
INT2025_02_0251,16/02/2025 07:15,hotel_11,facebook,EN,booking,complex
INT2025_02_0252,16/02/2025 08:30,hotel_09,email,,check_in,simple
INT2025_02_0253,17/02/2025 09:45,hotel_02,websit_chat,NO,complaint,medium
INT2025_02_0254,17/02/2025 10:20,hotel_08,website_chat,EN,servce,complex
INT2025_02_0255,18/02/2025 11:35,hotel_12,instagram,NO,service_request,simple
INT2025_02_0256,18/02/2025 12:50,hotel_04,facebook,,spa_reservation,medium
INT2025_02_0257,19/02/2025 13:25,hotel_07,email,EN,technical_issue,complex
INT2025_02_0258,19/02/2025 14:40,hotel_99,websit_chat,NO,check_out,simple
INT2025_02_0259,20/02/2025 15:55,hotel_05,website_chat,EN,info,medium
INT2025_02_0260,20/02/2025 16:30,hotel_10,instagram,,booking,complex
INT2025_02_0261,21/02/2025 07:05,hotel_03,facebook,NO,complaint,simple
INT2025_02_0262,21/02/2025 08:20,hotel_13,email,EN,servce,medium
INT2025_02_0263,22/02/2025 09:35,hotel_06,websit_chat,,service_request,complex
INT2025_02_0264,22/02/2025 10:50,hotel_11,website_chat,NO,spa_reservation,simple
INT2025_02_0265,23/02/2025 11:25,hotel_09,instagram,EN,technical_issue,medium
INT2025_02_0266,23/02/2025 12:40,hotel_02,facebook,NO,check_in,complex
INT2025_02_0267,24/02/2025 13:55,hotel_08,email,,info,simple
INT2025_02_0268,24/02/2025 14:30,hotel_200,websit_chat,EN,booking,medium
INT2025_02_0269,25/02/2025 15:15,hotel_12,website_chat,NO,check_out,complex
INT2025_02_0270,25/02/2025 16:00,hotel_04,instagram,EN,complaint,simple
INT2025_02_0271,26/02/2025 07:20,hotel_07,facebook,,servce,medium
INT2025_02_0272,26/02/2025 08:35,hotel_99,email,NO,service_request,complex
INT2025_02_0273,27/02/2025 09:50,hotel_05,websit_chat,EN,spa_reservation,simple
INT2025_02_0274,27/02/2025 10:25,hotel_10,website_chat,,technical_issue,medium
INT2025_02_0275,28/02/2025 11:40,hotel_03,instagram,NO,info,complex
INT2025_02_0276,28/02/2025 12:55,hotel_13,facebook,EN,check_in,simple
INT2025_02_0277,01/02/2025 13:30,hotel_06,email,,booking,medium
INT2025_02_0278,01/02/2025 14:45,hotel_11,websit_chat,NO,complaint,complex
INT2025_02_0279,02/02/2025 15:20,hotel_09,website_chat,EN,servce,simple
INT2025_02_0280,02/02/2025 16:35,hotel_02,instagram,NO,service_request,medium
INT2025_02_0281,03/02/2025 07:15,hotel_08,facebook,,spa_reservation,complex
INT2025_02_0282,03/02/2025 08:30,hotel_12,email,EN,technical_issue,simple
INT2025_02_0283,04/02/2025 09:45,hotel_04,websit_chat,NO,check_out,medium
INT2025_02_0284,04/02/2025 10:20,hotel_99,website_chat,EN,info,complex
INT2025_02_0285,05/02/2025 11:35,hotel_200,instagram,,booking,simple
INT2025_02_0286,05/02/2025 12:50,hotel_07,facebook,NO,complaint,medium
INT2025_02_0287,06/02/2025 13:25,hotel_05,email,EN,servce,complex
INT2025_02_0288,06/02/2025 14:40,hotel_10,websit_chat,,service_request,simple
INT2025_02_0289,07/02/2025 15:55,hotel_03,website_chat,NO,spa_reservation,medium
INT2025_02_0290,07/02/2025 16:30,hotel_13,instagram,EN,technical_issue,complex
INT2025_02_0291,08/02/2025 07:05,hotel_06,facebook,NO,check_in,simple
INT2025_02_0292,08/02/2025 08:20,hotel_11,email,,info,medium
INT2025_02_0293,09/02/2025 09:35,hotel_09,websit_chat,EN,booking,complex
INT2025_02_0294,09/02/2025 10:50,hotel_02,website_chat,NO,check_out,simple
INT2025_02_0295,10/02/2025 11:25,hotel_08,instagram,EN,complaint,medium
INT2025_02_0296,10/02/2025 12:40,hotel_12,facebook,,servce,complex
INT2025_02_0297,11/02/2025 13:55,hotel_04,email,NO,service_request,simple
INT2025_02_0298,11/02/2025 14:30,hotel_07,websit_chat,EN,spa_reservation,medium
INT2025_02_0299,12/02/2025 15:15,hotel_99,website_chat,,technical_issue,complex
INT2025_02_0300,12/02/2025 16:00,hotel_05,instagram,NO,info,simple
INT2025_02_0301,13/02/2025 07:20,hotel_10,facebook,EN,booking,medium
INT2025_02_0302,13/02/2025 08:35,hotel_03,email,,check_in,complex
INT2025_02_0303,14/02/2025 09:50,hotel_200,websit_chat,NO,complaint,simple
INT2025_02_0304,14/02/2025 10:25,hotel_06,website_chat,EN,servce,medium
INT2025_02_0305,15/02/2025 11:40,hotel_11,instagram,NO,service_request,complex
INT2025_02_0306,15/02/2025 12:55,hotel_09,facebook,,spa_reservation,simple
INT2025_02_0307,16/02/2025 13:30,hotel_02,email,EN,technical_issue,medium
INT2025_02_0308,16/02/2025 14:45,hotel_08,websit_chat,NO,check_out,complex
INT2025_02_0309,17/02/2025 15:20,hotel_12,website_chat,EN,info,simple
INT2025_02_0310,17/02/2025 16:35,hotel_04,instagram,,booking,medium
INT2025_02_0311,18/02/2025 07:15,hotel_07,facebook,NO,complaint,complex
INT2025_02_0312,18/02/2025 08:30,hotel_99,email,EN,servce,simple
INT2025_02_0313,19/02/2025 09:45,hotel_05,websit_chat,,service_request,medium
INT2025_02_0314,19/02/2025 10:20,hotel_10,website_chat,NO,spa_reservation,complex
INT2025_02_0315,20/02/2025 11:35,hotel_03,instagram,EN,technical_issue,simple
INT2025_02_0316,20/02/2025 12:50,hotel_13,facebook,NO,check_in,medium
INT2025_02_0317,21/02/2025 13:25,hotel_06,email,,info,complex
INT2025_02_0318,21/02/2025 14:40,hotel_11,websit_chat,EN,booking,simple
INT2025_02_0319,22/02/2025 15:55,hotel_09,website_chat,NO,check_out,medium
INT2025_02_0320,22/02/2025 16:30,hotel_02,instagram,EN,complaint,complex
