interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_03_0199,09/03/2025 16:08,hotel_09,website_chat,NO,check_out,medium
INT2025_03_0200,09/03/2025 16:43,hotel_02,instagram,,info,complex
INT2025_03_0201,10/03/2025 07:18,hotel_08,facebook,EN,booking,simple
INT2025_03_0202,10/03/2025 08:33,hotel_12,email,NO,complaint,medium
INT2025_03_0203,11/03/2025 09:48,hotel_04,websit_chat,,check_in,complex
INT2025_03_0204,11/03/2025 11:03,hotel_99,website_chat,EN,servce,simple
INT2025_03_0205,12/03/2025 11:38,hotel_05,instagram,NO,service_request,medium
INT2025_03_0206,12/03/2025 12:53,hotel_07,facebook,,spa_reservation,complex
INT2025_03_0207,13/03/2025 14:08,hotel_10,email,EN,technical_issue,simple
INT2025_03_0208,13/03/2025 14:43,hotel_03,websit_chat,NO,info,medium
INT2025_03_0209,14/03/2025 15:28,hotel_250,website_chat,,booking,complex
INT2025_03_0210,14/03/2025 16:13,hotel_06,instagram,EN,check_out,simple
INT2025_03_0211,15/03/2025 07:32,hotel_11,facebook,NO,complaint,medium
INT2025_03_0212,15/03/2025 08:48,hotel_09,email,,servce,complex
INT2025_03_0213,16/03/2025 10:03,hotel_02,websit_chat,EN,service_request,simple
INT2025_03_0214,16/03/2025 10:38,hotel_08,website_chat,NO,spa_reservation,medium
INT2025_03_0215,17/03/2025 11:53,hotel_12,instagram,,technical_issue,complex
INT2025_03_0216,17/03/2025 13:08,hotel_04,facebook,EN,check_in,simple
INT2025_03_0217,18/03/2025 13:43,hotel_07,email,NO,info,medium
INT2025_03_0218,18/03/2025 14:58,hotel_99,websit_chat,,booking,complex
INT2025_03_0219,19/03/2025 15:33,hotel_05,website_chat,EN,complaint,simple
INT2025_03_0220,19/03/2025 16:48,hotel_10,instagram,NO,servce,medium
INT2025_03_0221,20/03/2025 07:27,hotel_03,facebook,,service_request,complex
INT2025_03_0222,20/03/2025 08:43,hotel_13,email,EN,spa_reservation,simple
INT2025_03_0223,21/03/2025 09:58,hotel_06,websit_chat,NO,technical_issue,medium
INT2025_03_0224,21/03/2025 10:33,hotel_11,website_chat,,check_out,complex
INT2025_03_0225,22/03/2025 11:48,hotel_09,instagram,EN,info,simple
INT2025_03_0226,22/03/2025 13:03,hotel_02,facebook,NO,booking,medium
INT2025_03_0227,23/03/2025 13:38,hotel_08,email,,check_in,complex
INT2025_03_0228,23/03/2025 14:53,hotel_12,websit_chat,EN,complaint,simple
INT2025_03_0229,24/03/2025 16:08,hotel_250,website_chat,NO,servce,medium
INT2025_03_0230,24/03/2025 16:43,hotel_04,instagram,,service_request,complex
INT2025_03_0231,25/03/2025 07:18,hotel_07,facebook,EN,spa_reservation,simple
INT2025_03_0232,25/03/2025 08:33,hotel_99,email,NO,technical_issue,medium
INT2025_03_0233,26/03/2025 09:48,hotel_05,websit_chat,,info,complex
INT2025_03_0234,26/03/2025 11:03,hotel_10,website_chat,EN,booking,simple
INT2025_03_0235,27/03/2025 11:38,hotel_03,instagram,NO,check_out,medium
INT2025_03_0236,27/03/2025 12:53,hotel_13,facebook,,complaint,complex
INT2025_03_0237,28/03/2025 14:08,hotel_06,email,EN,servce,simple
INT2025_03_0238,28/03/2025 14:43,hotel_11,websit_chat,NO,service_request,medium
INT2025_03_0239,29/03/2025 15:28,hotel_09,website_chat,,spa_reservation,complex
INT2025_03_0240,29/03/2025 16:13,hotel_02,instagram,EN,technical_issue,simple
INT2025_03_0241,30/03/2025 07:32,hotel_08,facebook,NO,check_in,medium
INT2025_03_0242,30/03/2025 08:48,hotel_12,email,,info,complex
INT2025_03_0243,31/03/2025 10:03,hotel_04,websit_chat,EN,booking,simple
INT2025_03_0244,31/03/2025 10:38,hotel_07,website_chat,NO,complaint,medium
INT2025_03_0245,01/03/2025 11:53,hotel_99,instagram,,check_out,complex
INT2025_03_0246,01/03/2025 13:08,hotel_05,facebook,EN,servce,simple
INT2025_03_0247,02/03/2025 13:43,hotel_250,email,NO,service_request,medium
INT2025_03_0248,02/03/2025 14:58,hotel_03,websit_chat,,spa_reservation,complex
INT2025_03_0249,03/03/2025 15:33,hotel_13,website_chat,EN,technical_issue,simple
INT2025_03_0250,03/03/2025 16:48,hotel_06,instagram,NO,info,medium
INT2025_03_0251,04/03/2025 07:27,hotel_11,facebook,,booking,complex
INT2025_03_0252,04/03/2025 08:43,hotel_09,email,EN,check_in,simple
INT2025_03_0253,05/03/2025 09:58,hotel_02,websit_chat,NO,complaint,medium
INT2025_03_0254,05/03/2025 10:33,hotel_08,website_chat,,servce,complex
INT2025_03_0255,06/03/2025 11:48,hotel_12,instagram,EN,service_request,simple
INT2025_03_0256,06/03/2025 13:03,hotel_04,facebook,NO,spa_reservation,medium
INT2025_03_0257,07/03/2025 13:38,hotel_07,email,,technical_issue,complex
INT2025_03_0258,07/03/2025 14:53,hotel_99,websit_chat,EN,check_out,simple
INT2025_03_0259,08/03/2025 16:08,hotel_05,website_chat,NO,info,medium
INT2025_03_0260,08/03/2025 16:43,hotel_10,instagram,,booking,complex
INT2025_03_0261,09/03/2025 07:18,hotel_03,facebook,EN,complaint,simple
INT2025_03_0262,09/03/2025 08:33,hotel_13,email,NO,servce,medium
INT2025_03_0263,10/03/2025 09:48,hotel_06,websit_chat,,service_request,complex
INT2025_03_0264,10/03/2025 11:03,hotel_11,website_chat,EN,spa_reservation,simple
INT2025_03_0265,11/03/2025 11:38,hotel_09,instagram,NO,technical_issue,medium
INT2025_03_0266,11/03/2025 12:53,hotel_02,facebook,,check_in,complex
INT2025_03_0267,12/03/2025 14:08,hotel_08,email,EN,info,simple
INT2025_03_0268,12/03/2025 14:43,hotel_250,websit_chat,NO,booking,medium
INT2025_03_0269,13/03/2025 15:28,hotel_12,website_chat,,check_out,complex
INT2025_03_0270,13/03/2025 16:13,hotel_04,instagram,EN,complaint,simple
INT2025_03_0271,14/03/2025 07:32,hotel_07,facebook,NO,servce,medium
INT2025_03_0272,14/03/2025 08:48,hotel_99,email,,service_request,complex
INT2025_03_0273,15/03/2025 10:03,hotel_05,websit_chat,EN,spa_reservation,simple
INT2025_03_0274,15/03/2025 10:38,hotel_10,website_chat,NO,technical_issue,medium
INT2025_03_0275,16/03/2025 11:53,hotel_03,instagram,,info,complex
INT2025_03_0276,16/03/2025 13:08,hotel_13,facebook,EN,check_in,simple
INT2025_03_0277,17/03/2025 13:43,hotel_06,email,NO,booking,medium
INT2025_03_0278,17/03/2025 14:58,hotel_11,websit_chat,,complaint,complex
INT2025_03_0279,18/03/2025 15:33,hotel_09,website_chat,EN,servce,simple
INT2025_03_0280,18/03/2025 16:48,hotel_02,instagram,NO,service_request,medium
INT2025_03_0281,19/03/2025 07:27,hotel_08,facebook,,spa_reservation,complex
INT2025_03_0282,19/03/2025 08:43,hotel_12,email,EN,technical_issue,simple
INT2025_03_0283,20/03/2025 09:58,hotel_04,websit_chat,NO,check_out,medium
INT2025_03_0284,20/03/2025 10:33,hotel_99,website_chat,,info,complex
INT2025_03_0285,21/03/2025 11:48,hotel_250,instagram,EN,booking,simple
INT2025_03_0286,21/03/2025 13:03,hotel_07,facebook,NO,complaint,medium
INT2025_03_0287,22/03/2025 13:38,hotel_05,email,,servce,complex
INT2025_03_0288,22/03/2025 14:53,hotel_10,websit_chat,EN,service_request,simple
INT2025_03_0289,23/03/2025 16:08,hotel_03,website_chat,NO,spa_reservation,medium
INT2025_03_0290,23/03/2025 16:43,hotel_13,instagram,,technical_issue,complex
INT2025_03_0291,24/03/2025 07:18,hotel_06,facebook,EN,check_in,simple
INT2025_03_0292,24/03/2025 08:33,hotel_11,email,NO,info,medium
INT2025_03_0293,25/03/2025 09:48,hotel_09,websit_chat,,booking,complex
INT2025_03_0294,25/03/2025 11:03,hotel_02,website_chat,EN,check_out,simple
INT2025_03_0295,26/03/2025 11:38,hotel_08,instagram,NO,complaint,medium
INT2025_03_0296,26/03/2025 12:53,hotel_12,facebook,,servce,complex
INT2025_03_0297,27/03/2025 14:08,hotel_04,email,EN,service_request,simple
INT2025_03_0298,27/03/2025 14:43,hotel_07,websit_chat,NO,spa_reservation,medium
INT2025_03_0299,28/03/2025 15:28,hotel_99,website_chat,,technical_issue,complex
INT2025_03_0300,28/03/2025 16:13,hotel_05,instagram,EN,info,simple
INT2025_03_0301,29/03/2025 07:32,hotel_10,facebook,NO,booking,medium
INT2025_03_0302,29/03/2025 08:48,hotel_03,email,,check_in,complex
INT2025_03_0303,30/03/2025 10:03,hotel_250,websit_chat,EN,complaint,simple
INT2025_03_0304,30/03/2025 10:38,hotel_06,website_chat,NO,servce,medium
INT2025_03_0305,31/03/2025 11:53,hotel_11,instagram,,service_request,complex
INT2025_03_0306,31/03/2025 13:08,hotel_09,facebook,EN,spa_reservation,simple
INT2025_03_0307,01/03/2025 13:43,hotel_02,email,NO,technical_issue,medium
INT2025_03_0308,01/03/2025 14:58,hotel_08,websit_chat,,check_out,complex
INT2025_03_0309,02/03/2025 15:33,hotel_12,website_chat,EN,info,simple
INT2025_03_0310,02/03/2025 16:48,hotel_04,instagram,NO,booking,medium
INT2025_03_0311,03/03/2025 07:27,hotel_07,facebook,,complaint,complex
INT2025_03_0312,03/03/2025 08:43,hotel_99,email,EN,servce,simple
INT2025_03_0313,04/03/2025 09:58,hotel_05,websit_chat,NO,service_request,medium
INT2025_03_0314,04/03/2025 10:33,hotel_10,website_chat,,spa_reservation,complex
INT2025_03_0315,05/03/2025 11:48,hotel_03,instagram,EN,technical_issue,simple
INT2025_03_0316,05/03/2025 13:03,hotel_13,facebook,NO,check_in,medium
INT2025_03_0317,06/03/2025 13:38,hotel_06,email,,info,complex
INT2025_03_0318,06/03/2025 14:53,hotel_11,websit_chat,EN,booking,simple
INT2025_03_0319,07/03/2025 16:08,hotel_09,website_chat,NO,check_out,medium
INT2025_03_0320,07/03/2025 16:43,hotel_02,instagram,,complaint,complex
INT2025_03_0321,08/03/2025 07:18,hotel_08,facebook,EN,servce,simple
INT2025_03_0322,08/03/2025 08:33,hotel_250,email,NO,service_request,medium
INT2025_03_0323,09/03/2025 09:48,hotel_12,websit_chat,,spa_reservation,complex
INT2025_03_0324,09/03/2025 11:03,hotel_04,website_chat,EN,technical_issue,simple
INT2025_03_0325,10/03/2025 11:38,hotel_07,instagram,NO,info,medium
INT2025_03_0326,10/03/2025 12:53,hotel_99,facebook,,check_in,complex
INT2025_03_0327,11/03/2025 14:08,hotel_05,email,EN,booking,simple
INT2025_03_0328,11/03/2025 14:43,hotel_10,websit_chat,NO,complaint,medium
INT2025_03_0329,12/03/2025 15:28,hotel_03,website_chat,,servce,complex
INT2025_03_0330,12/03/2025 16:13,hotel_13,instagram,EN,service_request,simple
INT2025_03_0331,13/03/2025 07:32,hotel_06,facebook,NO,spa_reservation,medium
INT2025_03_0332,13/03/2025 08:48,hotel_11,email,,technical_issue,complex
INT2025_03_0333,14/03/2025 10:03,hotel_09,websit_chat,EN,check_out,simple
INT2025_03_0334,14/03/2025 10:38,hotel_02,website_chat,NO,info,medium
INT2025_03_0335,15/03/2025 11:53,hotel_08,instagram,,booking,complex
INT2025_03_0336,15/03/2025 13:08,hotel_12,facebook,EN,complaint,simple
INT2025_03_0337,16/03/2025 13:43,hotel_04,email,NO,servce,medium
INT2025_03_0338,16/03/2025 14:58,hotel_250,websit_chat,,service_request,complex
INT2025_03_0339,17/03/2025 15:33,hotel_07,website_chat,EN,spa_reservation,simple
INT2025_03_0340,17/03/2025 16:48,hotel_99,instagram,NO,technical_issue,medium
INT2025_03_0341,18/03/2025 07:27,hotel_05,facebook,,check_in,complex
INT2025_03_0342,18/03/2025 08:43,hotel_10,email,EN,info,simple
