interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_05_0187,15/05/2025 10:05,hotel_04,email,NO,info,simple
INT2025_05_0188,15/05/2025 10:49,hotel_05,website_chat,EN,info,simple
INT2025_05_0189,15/05/2025 11:33,hotel_06,email,NO,info,simple
INT2025_05_0190,15/05/2025 12:16,hotel_07,website_chat,EN,booking,complex
INT2025_05_0191,15/05/2025 12:59,hotel_08,email,NO,info,simple
INT2025_05_0192,15/05/2025 13:43,hotel_09,website_chat,EN,info,simple
INT2025_05_0193,15/05/2025 14:27,hotel_10,email,NO,info,simple
INT2025_05_0194,15/05/2025 15:10,hotel_11,website_chat,EN,booking,complex
INT2025_05_0195,15/05/2025 15:54,hotel_12,email,NO,check_in,simple
INT2025_05_0196,15/05/2025 16:37,hotel_01,website_chat,EN,info,simple
INT2025_05_0197,15/05/2025 17:19,hotel_02,email,NO,info,simple
INT2025_05_0198,16/05/2025 07:57,hotel_03,website_chat,EN,booking,complex
INT2025_05_0199,16/05/2025 08:41,hotel_04,email,NO,info,simple
INT2025_05_0200,16/05/2025 09:24,hotel_05,website_chat,EN,service_request,simple
INT2025_05_0201,16/05/2025 10:08,hotel_06,email,NO,info,simple
INT2025_05_0202,16/05/2025 10:51,hotel_07,website_chat,EN,info,simple
INT2025_05_0203,16/05/2025 11:35,hotel_99,email,NO,info,simple
INT2025_05_0204,16/05/2025 12:19,hotel_08,website_chat,EN,booking,complex
INT2025_05_0205,16/05/2025 13:02,hotel_09,email,NO,info,simple
INT2025_05_0206,16/05/2025 13:46,hotel_10,website_chat,EN,info,simple
INT2025_05_0207,16/05/2025 14:29,hotel_11,email,NO,info,simple
INT2025_05_0208,16/05/2025 15:13,hotel_12,website_chat,EN,booking,complex
INT2025_05_0209,16/05/2025 15:13,hotel_12,website_chat,EN,booking,complex
INT2025_05_0210,16/05/2025 15:58,hotel_01,email,NO,check_out,simple
INT2025_05_0211,16/05/2025 16:41,hotel_02,website_chat,EN,info,simple
INT2025_05_0212,16/05/2025 17:25,hotel_03,email,NO,info,simple
INT2025_05_0213,17/05/2025 07:44,hotel_04,website_chat,EN,booking,complex
INT2025_05_0214,17/05/2025 08:28,hotel_05,email,NO,service_request,simple
INT2025_05_0215,17/05/2025 09:11,hotel_06,website_chat,,info,simple
INT2025_05_0216,17/05/2025 09:55,hotel_07,instagram,EN,complaint,complex
INT2025_05_0217,17/05/2025 10:38,hotel_08,email,NO,info,simple
INT2025_05_0218,17/05/2025 11:22,hotel_09,website_chat,EN,booking,complex
INT2025_05_0219,17/05/2025 12:06,hotel_10,email,NO,info,simple
INT2025_05_0220,17/05/2025 12:49,hotel_11,website_chat,EN,info,simple
INT2025_05_0221,17/05/2025 13:33,hotel_12,email,NO,check_in,simple
INT2025_05_0222,17/05/2025 14:16,hotel_01,website_chat,EN,booking,complex
INT2025_05_0223,17/05/2025 15:01,hotel_02,email,NO,info,simple
INT2025_05_0224,17/05/2025 15:44,hotel_03,website_chat,EN,service_request,simple
INT2025_05_0225,17/05/2025 16:28,hotel_04,email,NO,info,simple
INT2025_05_0226,17/05/2025 17:12,hotel_05,website_chat,EN,info,simple
INT2025_05_0227,18/05/2025 07:46,hotel_06,email,NO,info,simple
INT2025_05_0228,18/05/2025 08:30,hotel_07,website_chat,EN,booking,complex
INT2025_05_0229,18/05/2025 09:14,hotel_08,email,NO,info,simple
INT2025_05_0230,18/05/2025 09:58,hotel_09,website_chat,EN,info,simple
INT2025_05_0231,18/05/2025 10:41,hotel_10,email,NO,info,simple
INT2025_05_0232,18/05/2025 11:25,hotel_11,website_chat,EN,booking,complex
INT2025_05_0233,18/05/2025 12:09,hotel_12,email,NO,check_out,simple
INT2025_05_0234,18/05/2025 12:53,hotel_01,website_chat,EN,info,simple
INT2025_05_0235,18/05/2025 13:36,hotel_02,email,NO,info,simple
INT2025_05_0236,18/05/2025 14:20,hotel_03,website_chat,EN,service_request,simple
INT2025_05_0237,18/05/2025 15:03,hotel_04,email,NO,info,simple
INT2025_05_0238,18/05/2025 15:47,hotel_05,website_chat,EN,booking,complex
INT2025_05_0239,18/05/2025 16:31,hotel_06,email,NO,info,simple
INT2025_05_0240,18/05/2025 17:14,hotel_07,website_chat,EN,info,simple
INT2025_05_0241,19/05/2025 07:51,hotel_08,email,NO,info,simple
INT2025_05_0242,19/05/2025 08:35,hotel_09,website_chat,EN,booking,complex
INT2025_05_0243,19/05/2025 09:19,hotel_10,email,NO,info,simple
INT2025_05_0244,19/05/2025 10:03,hotel_11,website_chat,EN,info,simple
INT2025_05_0245,19/05/2025 10:46,hotel_12,email,NO,check_in,simple
INT2025_05_0246,19/05/2025 11:30,hotel_01,website_chat,EN,booking,complex
INT2025_05_0247,19/05/2025 12:13,hotel_02,email,NO,info,simple
INT2025_05_0248,19/05/2025 12:57,hotel_03,website_chat,EN,info,simple
INT2025_05_0249,19/05/2025 13:41,hotel_04,email,NO,info,simple
INT2025_05_0250,19/05/2025 14:24,hotel_05,website_chat,EN,service_request,simple
INT2025_05_0251,19/05/2025 15:08,hotel_06,email,NO,info,simple
INT2025_05_0252,19/05/2025 15:52,hotel_07,website_chat,EN,booking,complex
INT2025_05_0253,19/05/2025 16:35,hotel_08,email,NO,info,simple
INT2025_05_0254,19/05/2025 17:19,hotel_09,website_chat,EN,info,simple
INT2025_05_0255,20/05/2025 07:53,hotel_10,email,NO,info,simple
INT2025_05_0256,20/05/2025 08:37,hotel_11,website_chat,EN,booking,complex
INT2025_05_0257,20/05/2025 09:21,hotel_12,email,NO,check_out,simple
INT2025_05_0258,20/05/2025 10:04,hotel_01,website_chat,EN,info,simple
INT2025_05_0259,20/05/2025 10:48,hotel_02,email,NO,info,simple
INT2025_05_0260,20/05/2025 11:32,hotel_03,website_chat,EN,service_request,simple
INT2025_05_0261,20/05/2025 12:16,hotel_04,email,NO,info,simple
INT2025_05_0262,20/05/2025 12:59,hotel_05,website_chat,EN,info,simple
INT2025_05_0263,20/05/2025 13:43,hotel_06,email,NO,info,simple
INT2025_05_0264,20/05/2025 14:27,hotel_07,website_chat,EN,booking,complex
INT2025_05_0265,20/05/2025 15:10,hotel_08,email,NO,info,simple
INT2025_05_0266,20/05/2025 15:54,hotel_09,website_chat,EN,info,simple
INT2025_05_0267,20/05/2025 16:38,hotel_10,email,NO,info,simple
INT2025_05_0268,20/05/2025 17:21,hotel_11,website_chat,EN,booking,complex
INT2025_05_0269,21/05/2025 07:56,hotel_12,email,NO,check_in,simple
INT2025_05_0270,21/05/2025 08:40,hotel_01,website_chat,EN,info,simple
INT2025_05_0271,21/05/2025 09:24,hotel_02,email,NO,info,simple
INT2025_05_0272,21/05/2025 10:08,hotel_03,website_chat,EN,booking,complex
INT2025_05_0273,21/05/2025 10:51,hotel_04,email,NO,info,simple
INT2025_05_0274,21/05/2025 11:35,hotel_05,website_chat,EN,info,simple
INT2025_05_0275,21/05/2025 12:18,hotel_06,email,NO,info,simple
INT2025_05_0276,21/05/2025 13:02,hotel_07,website_chat,EN,service_request,simple
INT2025_05_0277,21/05/2025 13:46,hotel_08,email,NO,info,simple
INT2025_05_0278,21/05/2025 14:29,hotel_09,website_chat,EN,info,simple
INT2025_05_0279,21/05/2025 15:13,hotel_10,email,NO,info,simple
INT2025_05_0280,21/05/2025 15:57,hotel_11,website_chat,EN,booking,complex
INT2025_05_0281,21/05/2025 16:41,hotel_12,email,NO,check_out,simple
INT2025_05_0282,21/05/2025 17:25,hotel_01,website_chat,EN,info,simple
INT2025_05_0283,22/05/2025 07:58,hotel_02,email,NO,info,simple
INT2025_05_0284,22/05/2025 08:42,hotel_03,website_chat,EN,booking,complex
INT2025_05_0285,22/05/2025 09:26,hotel_04,email,NO,info,simple
INT2025_05_0286,22/05/2025 10:09,hotel_05,website_chat,EN,info,simple
INT2025_05_0287,22/05/2025 10:53,hotel_06,email,NO,info,simple
INT2025_05_0288,22/05/2025 11:37,hotel_07,website_chat,EN,booking,complex
INT2025_05_0289,22/05/2025 12:20,hotel_08,email,NO,info,simple
INT2025_05_0290,22/05/2025 13:04,hotel_09,website_chat,EN,info,simple
INT2025_05_0291,22/05/2025 13:48,hotel_10,email,NO,info,simple
INT2025_05_0292,22/05/2025 14:31,hotel_11,website_chat,EN,service_request,simple
INT2025_05_0293,22/05/2025 15:15,hotel_12,email,NO,check_in,simple
INT2025_05_0294,22/05/2025 15:59,hotel_01,website_chat,EN,info,simple
INT2025_05_0295,22/05/2025 16:42,hotel_02,email,NO,info,simple
INT2025_05_0296,22/05/2025 17:26,hotel_03,website_chat,EN,booking,complex
INT2025_05_0297,23/05/2025 07:59,hotel_04,email,NO,info,simple
INT2025_05_0298,23/05/2025 08:43,hotel_05,website_chat,EN,info,simple
INT2025_05_0299,23/05/2025 09:27,hotel_06,email,NO,info,simple
INT2025_05_0300,23/05/2025 10:11,hotel_07,website_chat,EN,info,simple
INT2025_05_0301,23/05/2025 10:55,hotel_08,email,NO,info,simple
INT2025_05_0302,23/05/2025 11:38,hotel_09,website_chat,EN,booking,complex
INT2025_05_0303,23/05/2025 12:22,hotel_10,sms,EN,info,simple
INT2025_05_0304,23/05/2025 13:05,hotel_11,email,NO,info,simple
INT2025_05_0305,23/05/2025 13:49,hotel_12,website_chat,EN,booking,complex
INT2025_05_0306,23/05/2025 14:33,hotel_01,email,NO,info,simple
INT2025_05_0307,23/05/2025 15:17,hotel_02,website_chat,EN,info,simple
INT2025_05_0308,23/05/2025 16:01,hotel_03,email,NO,service_request,simple
INT2025_05_0309,23/05/2025 16:45,hotel_04,website_chat,EN,booking,complex
INT2025_05_0310,23/05/2025 17:29,hotel_05,email,NO,info,simple
INT2025_05_0311,24/05/2025 07:52,hotel_06,website_chat,EN,info,simple
INT2025_05_0312,24/05/2025 08:36,hotel_07,email,NO,info,simple
INT2025_05_0313,24/05/2025 09:20,hotel_08,website_chat,EN,booking,complex
INT2025_05_0314,24/05/2025 10:03,hotel_09,email,NO,info,simple
INT2025_05_0315,24/05/2025 10:47,hotel_10,website_chat,EN,info,simple
INT2025_05_0316,24/05/2025 11:31,hotel_11,email,NO,info,simple
INT2025_05_0317,24/05/2025 12:14,hotel_12,website_chat,EN,booking,complex
INT2025_05_0318,24/05/2025 12:58,hotel_01,email,NO,info,simple
INT2025_05_0319,24/05/2025 13:42,hotel_02,website_chat,,info,simple
INT2025_05_0320,24/05/2025 14:26,hotel_03,email,NO,,simple
INT2025_05_0321,24/05/2025 15:09,hotel_04,website_chat,EN,info,
INT2025_05_0322,24/05/2025 15:53,hotel_05,email,,,simple
INT2025_05_0323,24/05/2025 16:37,hotel_06,website_chat,EN,info,simple
INT2025_05_0324,24/05/2025 17:21,hotel_07,email,NO,info,simple
INT2025_05_0325,25/05/2025 07:54,hotel_08,website_chat,EN,booking,complex
INT2025_05_0326,25/05/2025 08:38,hotel_09,email,NO,info,simple
INT2025_05_0327,25/05/2025 09:22,hotel_10,website_chat,EN,info,simple
INT2025_05_0328,25/05/2025 10:06,hotel_11,email,NO,service_request,simple
INT2025_05_0329,25/05/2025 10:50,hotel_12,website_chat,EN,booking,complex
INT2025_05_0330,25/05/2025 11:33,hotel_01,email,NO,info,simple
INT2025_05_0331,25/05/2025 12:17,hotel_02,website_chat,EN,info,simple
INT2025_05_0332,25/05/2025 13:01,hotel_03,email,NO,info,simple
INT2025_05_0333,25/05/2025 13:45,hotel_04,website_chat,EN,booking,complex
INT2025_05_0334,25/05/2025 14:29,hotel_05,email,NO,info,simple
INT2025_05_0335,25/05/2025 15:12,hotel_06,website_chat,EN,info,simple
INT2025_05_0336,25/05/2025 15:56,hotel_07,email,NO,info,simple
INT2025_05_0337,25/05/2025 16:40,hotel_08,website_chat,EN,booking,complex
INT2025_05_0338,25/05/2025 17:24,hotel_09,email,NO,info,simple
INT2025_05_0339,26/05/2025 07:57,hotel_10,website_chat,EN,info,simple
INT2025_05_0340,26/05/2025 08:41,hotel_11,email,NO,info,simple
INT2025_05_0341,26/05/2025 09:25,hotel_12,website_chat,EN,booking,complex
INT2025_05_0342,26/05/2025 10:08,hotel_01,email,NO,info,simple
INT2025_05_0343,26/05/2025 10:52,hotel_02,website_chat,EN,info,simple
INT2025_05_0344,26/05/2025 11:36,hotel_03,email,NO,info,simple
INT2025_05_0345,26/05/2025 12:19,hotel_04,website_chat,EN,service_request,simple
INT2025_05_0346,26/05/2025 13:03,hotel_05,email,NO,info,simple
INT2025_05_0347,26/05/2025 13:47,hotel_06,website_chat,EN,info,simple
INT2025_05_0348,26/05/2025 14:30,hotel_07,email,NO,info,simple
