interaction_id,handled_by,response_time_s,resolved
INT2025_03_0136,AI,12,TRUE
INT2025_03_0137,AI,55,TRUE
INT2025_03_0138,Human,500,FALSE
INT2025_03_0139,AI,18,TRUE
INT2025_03_0140,Human,370,TRUE
INT2025_03_0141,AI,26,TRUE
INT2025_03_0142,AI,41,TRUE
INT2025_03_0143,Human,450,TRUE
INT2025_03_0144,AI,17,TRUE
INT2025_03_0145,Human,330,TRUE
INT2025_03_0146,AI,13,TRUE
INT2025_03_0147,AI,58,TRUE
INT2025_03_0148,Human,520,FALSE
INT2025_03_0149,AI,20,TRUE
INT2025_03_0150,Human,390,TRUE
INT2025_03_0151,AI,23,TRUE
INT2025_03_0152,AI,38,TRUE
INT2025_03_0153,Human,470,FALSE
INT2025_03_0154,AI,15,TRUE
INT2025_03_0155,Human,340,TRUE
INT2025_03_0156,AI,11,TRUE
INT2025_03_0157,AI,,NULL
INT2025_03_0158,Human,400,TRUE
INT2025_03_0159,AI,19,TRUE
INT2025_03_0160,Human,520,FALSE
INT2025_03_0161,AI,25,TRUE
INT2025_03_0162,AI,40,TRUE
INT2025_03_0163,Human,430,TRUE
INT2025_03_0164,AI,16,TRUE
INT2025_03_0165,Human,310,TRUE
INT2025_03_0166,AI,12,TRUE
INT2025_03_0167,AI,60,TRUE
INT2025_03_0168,Human,380,TRUE
INT2025_03_0169,AI,20,TRUE
INT2025_03_0170,Human,440,TRUE
INT2025_03_0171,AI,24,TRUE
INT2025_03_0172,AI,42,TRUE
INT2025_03_0173,Human,480,FALSE
INT2025_03_0174,AI,17,TRUE
INT2025_03_0175,Human,320,TRUE
INT2025_03_0176,AI,13,TRUE
INT2025_03_0177,AI,57,TRUE
INT2025_03_0178,Human,500,FALSE
INT2025_03_0179,AI,21,TRUE
INT2025_03_0180,Human,390,TRUE
INT2025_03_0181,AI,26,TRUE
INT2025_03_0182,AI,43,TRUE
INT2025_03_0183,Human,450,TRUE
INT2025_03_0184,AI,15,TRUE
INT2025_03_0185,Human,600,FALSE
INT2025_03_0186,AI,11,TRUE
INT2025_03_0187,AI,59,TRUE
INT2025_03_0188,Human,410,TRUE
INT2025_03_0189,AI,20,TRUE
INT2025_03_0190,Human,420,TRUE
INT2025_03_0191,AI,24,TRUE
INT2025_03_0192,AI,39,TRUE
INT2025_03_0193,Human,470,FALSE
INT2025_03_0194,AI,16,TRUE
INT2025_03_0195,Human,330,TRUE
INT2025_03_0196,AI,12,TRUE
INT2025_03_0197,AI,61,TRUE
INT2025_03_0198,Human,520,FALSE
INT2025_03_0199,AI,21,TRUE
INT2025_03_0200,Human,360,TRUE
INT2025_03_0201,AI,27,TRUE
INT2025_03_0202,AI,44,TRUE
INT2025_03_0203,Human,430,TRUE
INT2025_03_0204,AI,17,TRUE
INT2025_03_0205,Human,300,TRUE
INT2025_03_0206,AI,13,TRUE
INT2025_03_0207,AI,63,TRUE
INT2025_03_0208,Human,600,FALSE
INT2025_03_0209,AI,22,TRUE
INT2025_03_0210,Human,380,TRUE
INT2025_03_0211,AI,23,TRUE
INT2025_03_0212,Human,360,TRUE
INT2025_03_0213,AI,18,TRUE
INT2025_03_0214,Human,480,FALSE
INT2025_03_0215,AI,12,TRUE
INT2025_03_0216,AI,46,TRUE
INT2025_03_0217,Human,340,TRUE
INT2025_03_0218,AI,20,TRUE
INT2025_03_0219,Human,520,FALSE
INT2025_03_0220,AI,25,TRUE
INT2025_03_0221,AI,,NULL
INT2025_03_0222,Human,390,TRUE
INT2025_03_0223,AI,17,TRUE
INT2025_03_0224,Human,420,FALSE
INT2025_03_0225,AI,29,TRUE
INT2025_03_0226,AI,41,TRUE
INT2025_03_0227,Human,450,TRUE
INT2025_03_0228,AI,19,TRUE
INT2025_03_0229,Human,500,FALSE
INT2025_03_0230,AI,24,TRUE
INT2025_03_0231,AI,38,TRUE
INT2025_03_0232,Human,360,TRUE
INT2025_03_0233,AI,16,TRUE
INT2025_03_0234,Human,320,TRUE
INT2025_03_0235,AI,13,TRUE
INT2025_03_0236,AI,55,TRUE
INT2025_03_0237,Human,480,FALSE
INT2025_03_0238,AI,21,TRUE
INT2025_03_0239,Human,410,TRUE
INT2025_03_0240,AI,26,TRUE
INT2025_03_0241,AI,43,TRUE
INT2025_03_0242,Human,450,TRUE
INT2025_03_0243,AI,18,TRUE
INT2025_03_0244,Human,330,TRUE
INT2025_03_0245,AI,14,TRUE
INT2025_03_0246,AI,58,TRUE
INT2025_03_0247,Human,520,FALSE
INT2025_03_0248,AI,22,TRUE
INT2025_03_0249,Human,380,TRUE
INT2025_03_0250,AI,27,TRUE
INT2025_03_0251,AI,45,TRUE
INT2025_03_0252,Human,430,TRUE
INT2025_03_0253,AI,17,TRUE
INT2025_03_0254,Human,600,FALSE
INT2025_03_0255,AI,30,TRUE
INT2025_03_0256,AI,39,TRUE
INT2025_03_0257,Human,460,FALSE
INT2025_03_0258,AI,19,TRUE
INT2025_03_0259,Human,350,TRUE
INT2025_03_0260,AI,15,TRUE
INT2025_03_0261,AI,62,TRUE
INT2025_03_0262,Human,400,TRUE
INT2025_03_0263,AI,21,TRUE
INT2025_03_0264,Human,520,FALSE
INT2025_03_0265,AI,28,TRUE
INT2025_03_0266,AI,44,TRUE
INT2025_03_0267,Human,430,TRUE
INT2025_03_0268,AI,18,TRUE
INT2025_03_0269,Human,300,TRUE
INT2025_03_0270,AI,14,TRUE
INT2025_03_0271,AI,60,TRUE
INT2025_03_0272,Human,480,FALSE
INT2025_03_0273,AI,22,TRUE
INT2025_03_0274,Human,390,TRUE
INT2025_03_0275,AI,26,TRUE
INT2025_03_0276,AI,42,TRUE
INT2025_03_0277,Human,450,TRUE
INT2025_03_0278,AI,17,TRUE
INT2025_03_0279,Human,330,TRUE
INT2025_03_0280,AI,13,TRUE
INT2025_03_0281,AI,64,TRUE
INT2025_03_0282,Human,520,FALSE
INT2025_03_0283,AI,23,TRUE
INT2025_03_0284,Human,360,TRUE
INT2025_03_0285,AI,29,TRUE
INT2025_03_0286,AI,47,TRUE
INT2025_03_0287,Human,430,TRUE
INT2025_03_0288,AI,18,TRUE
INT2025_03_0289,Human,600,FALSE
INT2025_03_0290,AI,31,TRUE
INT2025_03_0291,AI,40,TRUE
INT2025_03_0292,Human,460,FALSE
INT2025_03_0293,AI,20,TRUE
INT2025_03_0294,Human,340,TRUE
INT2025_03_0295,AI,16,TRUE
INT2025_03_0296,AI,65,TRUE
INT2025_03_0297,Human,410,TRUE
INT2025_03_0298,AI,24,TRUE
INT2025_03_0299,Human,380,TRUE
