interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_09_0111,28/09/2025 07:51,hotel_04,facebook,EN,service_request,simple
INT2025_09_0112,28/09/2025 09:06,hotel_08,email,,spa_reservation,medium
INT2025_09_0113,29/09/2025 10:21,hotel_06,website_chat,NO,technical_issue,complex
INT2025_09_0114,29/09/2025 11:36,hotel_03,websit_chat,EN,check_in,simple
INT2025_09_0115,30/09/2025 12:11,hotel_99,instagram,,info,medium
INT2025_09_0116,30/09/2025 13:26,hotel_07,facebook,NO,booking,complex
INT2025_09_0117,01/09/2025 14:41,hotel_05,email,EN,complaint,simple
INT2025_09_0118,01/09/2025 15:16,hotel_02,website_chat,,check_out,medium
INT2025_09_0119,02/09/2025 16:01,hotel_09,websit_chat,NO,servce,complex
INT2025_09_0120,02/09/2025 16:46,hotel_14,instagram,EN,service_request,simple
INT2025_09_0121,03/09/2025 08:05,hotel_13,facebook,,spa_reservation,medium
INT2025_09_0122,03/09/2025 09:21,hotel_10,email,NO,technical_issue,complex
INT2025_09_0123,04/09/2025 10:36,hotel_11,website_chat,EN,info,simple
INT2025_09_0124,04/09/2025 11:11,hotel_450,websit_chat,,check_in,medium
INT2025_09_0125,05/09/2025 12:26,hotel_04,instagram,NO,booking,complex
INT2025_09_0126,05/09/2025 13:41,hotel_08,facebook,EN,complaint,simple
INT2025_09_0127,06/09/2025 14:16,hotel_99,email,,servce,medium
INT2025_09_0128,06/09/2025 15:31,hotel_06,website_chat,NO,service_request,complex
INT2025_09_0129,07/09/2025 16:06,hotel_03,websit_chat,EN,spa_reservation,simple
INT2025_09_0130,07/09/2025 17:21,hotel_07,instagram,,technical_issue,medium
INT2025_09_0131,08/09/2025 08:00,hotel_05,facebook,NO,check_out,complex
INT2025_09_0132,08/09/2025 09:16,hotel_02,email,EN,info,simple
INT2025_09_0133,09/09/2025 10:31,hotel_09,website_chat,,booking,medium
INT2025_09_0134,09/09/2025 11:06,hotel_14,websit_chat,NO,complaint,complex
INT2025_09_0135,10/09/2025 12:21,hotel_13,instagram,EN,check_in,simple
INT2025_09_0136,10/09/2025 13:36,hotel_10,facebook,,servce,medium
INT2025_09_0137,11/09/2025 14:11,hotel_11,email,NO,service_request,complex
INT2025_09_0138,11/09/2025 15:26,hotel_99,website_chat,EN,spa_reservation,simple
INT2025_09_0139,12/09/2025 16:41,hotel_12,websit_chat,,technical_issue,medium
INT2025_09_0140,12/09/2025 17:16,hotel_04,instagram,NO,info,complex
INT2025_09_0141,13/09/2025 07:51,hotel_08,facebook,EN,booking,simple
INT2025_09_0142,13/09/2025 09:06,hotel_06,email,,check_out,medium
INT2025_09_0143,14/09/2025 10:21,hotel_03,website_chat,NO,complaint,complex
INT2025_09_0144,14/09/2025 11:36,hotel_07,websit_chat,EN,servce,simple
INT2025_09_0145,15/09/2025 12:11,hotel_05,instagram,,service_request,medium
INT2025_09_0146,15/09/2025 13:26,hotel_02,facebook,NO,spa_reservation,complex
INT2025_09_0147,16/09/2025 14:41,hotel_09,email,EN,technical_issue,simple
INT2025_09_0148,16/09/2025 15:16,hotel_14,website_chat,,check_in,medium
INT2025_09_0149,17/09/2025 16:01,hotel_13,websit_chat,NO,info,complex
INT2025_09_0150,17/09/2025 16:46,hotel_450,instagram,EN,booking,simple
INT2025_09_0151,18/09/2025 08:05,hotel_11,facebook,,complaint,medium
INT2025_09_0152,18/09/2025 09:21,hotel_99,email,NO,check_out,complex
INT2025_09_0153,19/09/2025 10:36,hotel_12,website_chat,EN,servce,simple
INT2025_09_0154,19/09/2025 11:11,hotel_04,websit_chat,,service_request,medium
INT2025_09_0155,20/09/2025 12:26,hotel_08,instagram,NO,spa_reservation,complex
INT2025_09_0156,20/09/2025 13:41,hotel_06,facebook,EN,technical_issue,simple
INT2025_09_0157,21/09/2025 14:16,hotel_03,email,,info,medium
INT2025_09_0158,21/09/2025 15:31,hotel_07,website_chat,NO,check_in,complex
INT2025_09_0159,22/09/2025 16:06,hotel_05,websit_chat,EN,booking,simple
INT2025_09_0160,22/09/2025 17:21,hotel_02,instagram,,complaint,medium
INT2025_09_0161,23/09/2025 08:00,hotel_09,facebook,NO,servce,complex
INT2025_09_0162,23/09/2025 09:16,hotel_14,email,EN,service_request,simple
INT2025_09_0163,24/09/2025 10:31,hotel_13,website_chat,,spa_reservation,medium
INT2025_09_0164,24/09/2025 11:06,hotel_99,websit_chat,NO,technical_issue,complex
INT2025_09_0165,25/09/2025 12:21,hotel_10,instagram,EN,check_out,simple
INT2025_09_0166,25/09/2025 13:36,hotel_11,facebook,,info,medium
INT2025_09_0167,26/09/2025 14:11,hotel_12,email,NO,booking,complex
INT2025_09_0168,26/09/2025 15:26,hotel_04,website_chat,EN,complaint,simple
INT2025_09_0169,27/09/2025 16:41,hotel_08,websit_chat,,check_in,medium
INT2025_09_0170,27/09/2025 17:16,hotel_06,instagram,NO,servce,complex
INT2025_09_0171,28/09/2025 07:51,hotel_450,facebook,EN,service_request,simple
INT2025_09_0172,28/09/2025 09:06,hotel_07,email,,spa_reservation,medium
INT2025_09_0173,29/09/2025 10:21,hotel_05,website_chat,NO,technical_issue,complex
INT2025_09_0174,29/09/2025 11:36,hotel_02,websit_chat,EN,info,simple
INT2025_09_0175,30/09/2025 12:11,hotel_09,instagram,,booking,medium
INT2025_09_0176,30/09/2025 13:26,hotel_14,facebook,NO,check_out,complex
INT2025_09_0177,01/09/2025 14:41,hotel_13,email,EN,complaint,simple
INT2025_09_0178,01/09/2025 15:16,hotel_99,website_chat,,servce,medium
INT2025_09_0179,02/09/2025 16:01,hotel_03,websit_chat,NO,service_request,complex
INT2025_09_0180,02/09/2025 16:46,hotel_11,instagram,EN,spa_reservation,simple
INT2025_09_0181,03/09/2025 08:05,hotel_12,facebook,,technical_issue,medium
INT2025_09_0182,03/09/2025 09:21,hotel_04,email,NO,check_in,complex
INT2025_09_0183,04/09/2025 10:36,hotel_08,website_chat,EN,info,simple
INT2025_09_0184,04/09/2025 11:11,hotel_06,websit_chat,,booking,medium
INT2025_09_0185,05/09/2025 12:26,hotel_07,instagram,NO,complaint,complex
INT2025_09_0186,05/09/2025 13:41,hotel_05,facebook,EN,check_out,simple
INT2025_09_0187,06/09/2025 14:16,hotel_02,email,,servce,medium
INT2025_09_0188,06/09/2025 15:31,hotel_09,website_chat,NO,service_request,complex
INT2025_09_0189,07/09/2025 16:06,hotel_14,websit_chat,EN,spa_reservation,simple
INT2025_09_0190,07/09/2025 17:21,hotel_450,instagram,,technical_issue,medium
INT2025_09_0191,08/09/2025 08:00,hotel_10,facebook,NO,info,complex
INT2025_09_0192,08/09/2025 09:16,hotel_99,email,EN,check_in,simple
INT2025_09_0193,09/09/2025 10:31,hotel_13,website_chat,,booking,medium
INT2025_09_0194,09/09/2025 11:06,hotel_11,websit_chat,NO,complaint,complex
INT2025_09_0195,10/09/2025 12:21,hotel_12,instagram,EN,servce,simple
INT2025_09_0196,10/09/2025 13:36,hotel_04,facebook,,service_request,medium
INT2025_09_0197,11/09/2025 14:11,hotel_08,email,NO,spa_reservation,complex
INT2025_09_0198,11/09/2025 15:26,hotel_06,website_chat,EN,technical_issue,simple
INT2025_09_0199,12/09/2025 16:41,hotel_03,websit_chat,,check_out,medium
INT2025_09_0200,12/09/2025 17:16,hotel_07,instagram,NO,info,complex
INT2025_09_0201,13/09/2025 07:51,hotel_05,facebook,EN,booking,simple
INT2025_09_0202,13/09/2025 09:06,hotel_02,email,,complaint,medium
INT2025_09_0203,14/09/2025 10:21,hotel_09,website_chat,NO,check_in,complex
INT2025_09_0204,14/09/2025 11:36,hotel_99,websit_chat,EN,servce,simple
INT2025_09_0205,15/09/2025 12:11,hotel_14,instagram,,service_request,medium
INT2025_09_0206,15/09/2025 13:26,hotel_13,facebook,NO,spa_reservation,complex
INT2025_09_0207,16/09/2025 14:41,hotel_10,email,EN,technical_issue,simple
INT2025_09_0208,16/09/2025 15:16,hotel_11,website_chat,,info,medium
INT2025_09_0209,17/09/2025 16:01,hotel_450,websit_chat,NO,booking,complex
INT2025_09_0210,17/09/2025 16:46,hotel_04,instagram,EN,check_out,simple
INT2025_09_0211,18/09/2025 08:05,hotel_08,facebook,,complaint,medium
INT2025_09_0212,18/09/2025 09:21,hotel_06,email,NO,servce,complex
INT2025_09_0213,19/09/2025 10:36,hotel_03,website_chat,EN,service_request,simple
INT2025_09_0214,19/09/2025 11:11,hotel_07,websit_chat,,spa_reservation,medium
INT2025_09_0215,20/09/2025 12:26,hotel_05,instagram,NO,technical_issue,complex
INT2025_09_0216,20/09/2025 13:41,hotel_02,facebook,EN,check_in,simple
INT2025_09_0217,21/09/2025 14:16,hotel_09,email,,info,medium
INT2025_09_0218,21/09/2025 15:31,hotel_99,website_chat,NO,booking,complex
INT2025_09_0219,22/09/2025 16:06,hotel_12,websit_chat,EN,complaint,simple
INT2025_09_0220,22/09/2025 17:21,hotel_14,instagram,,servce,medium
INT2025_09_0221,23/09/2025 08:00,hotel_13,facebook,NO,service_request,complex
INT2025_09_0222,23/09/2025 09:16,hotel_10,email,EN,spa_reservation,simple
INT2025_09_0223,24/09/2025 10:31,hotel_11,website_chat,,technical_issue,medium
INT2025_09_0224,24/09/2025 11:06,hotel_04,websit_chat,NO,check_out,complex
INT2025_09_0225,25/09/2025 12:21,hotel_08,instagram,EN,info,simple
INT2025_09_0226,25/09/2025 13:36,hotel_06,facebook,,booking,medium
INT2025_09_0227,26/09/2025 14:11,hotel_03,email,NO,check_in,complex
INT2025_09_0228,26/09/2025 15:26,hotel_07,website_chat,EN,complaint,simple
INT2025_09_0229,27/09/2025 16:41,hotel_450,websit_chat,,servce,medium
INT2025_09_0230,27/09/2025 17:16,hotel_02,instagram,NO,service_request,complex
INT2025_09_0231,28/09/2025 07:51,hotel_09,facebook,EN,spa_reservation,simple
INT2025_09_0232,28/09/2025 09:06,hotel_99,email,,technical_issue,medium
INT2025_09_0233,29/09/2025 10:21,hotel_05,website_chat,NO,info,complex
INT2025_09_0234,29/09/2025 11:36,hotel_12,websit_chat,EN,booking,simple
INT2025_09_0235,30/09/2025 12:11,hotel_14,instagram,,check_out,medium
INT2025_09_0236,30/09/2025 13:26,hotel_13,facebook,NO,complaint,complex
INT2025_09_0237,01/09/2025 14:41,hotel_10,email,EN,servce,simple
INT2025_09_0238,01/09/2025 15:16,hotel_11,website_chat,,service_request,medium
INT2025_09_0239,02/09/2025 16:01,hotel_04,websit_chat,NO,spa_reservation,complex
INT2025_09_0240,02/09/2025 16:46,hotel_08,instagram,EN,technical_issue,simple
INT2025_09_0241,03/09/2025 08:05,hotel_06,facebook,,check_in,medium
INT2025_09_0242,03/09/2025 09:21,hotel_03,email,NO,info,complex
INT2025_09_0243,04/09/2025 10:36,hotel_07,website_chat,EN,booking,simple
INT2025_09_0244,04/09/2025 11:11,hotel_05,websit_chat,,complaint,medium
INT2025_09_0245,05/09/2025 12:26,hotel_99,instagram,NO,check_out,complex
INT2025_09_0246,05/09/2025 13:41,hotel_02,facebook,EN,servce,simple
INT2025_09_0247,06/09/2025 14:16,hotel_450,email,,service_request,medium
INT2025_09_0248,06/09/2025 15:31,hotel_12,website_chat,NO,spa_reservation,complex
INT2025_09_0249,07/09/2025 16:06,hotel_14,websit_chat,EN,technical_issue,simple
INT2025_09_0250,07/09/2025 17:21,hotel_13,instagram,,info,medium
INT2025_09_0251,08/09/2025 08:00,hotel_10,facebook,NO,booking,complex
INT2025_09_0252,08/09/2025 09:16,hotel_11,email,EN,check_in,simple
INT2025_09_0253,09/09/2025 10:31,hotel_04,website_chat,,complaint,medium
INT2025_09_0254,09/09/2025 11:36,hotel_08,websit_chat,NO,servce,complex
INT2025_09_0255,10/09/2025 12:11,hotel_06,instagram,EN,service_request,simple
INT2025_09_0256,10/09/2025 13:26,hotel_03,facebook,,spa_reservation,medium
INT2025_09_0257,11/09/2025 14:41,hotel_07,email,NO,technical_issue,complex
INT2025_09_0258,11/09/2025 15:16,hotel_99,website_chat,EN,check_out,simple
INT2025_09_0259,12/09/2025 16:41,hotel_09,websit_chat,,info,medium
INT2025_09_0260,12/09/2025 17:16,hotel_05,instagram,NO,booking,complex
INT2025_09_0261,13/09/2025 07:51,hotel_02,facebook,EN,complaint,simple
INT2025_09_0262,13/09/2025 09:06,hotel_12,email,,servce,medium
INT2025_09_0263,14/09/2025 10:21,hotel_14,website_chat,NO,service_request,complex
INT2025_09_0264,14/09/2025 11:36,hotel_13,websit_chat,EN,spa_reservation,simple
INT2025_09_0265,15/09/2025 12:11,hotel_10,instagram,,technical_issue,medium
INT2025_09_0266,15/09/2025 13:26,hotel_11,facebook,NO,check_in,complex
INT2025_09_0267,16/09/2025 14:41,hotel_04,email,EN,info,simple
INT2025_09_0268,16/09/2025 15:16,hotel_450,website_chat,,booking,medium
INT2025_09_0269,17/09/2025 16:01,hotel_06,websit_chat,NO,check_out,complex
INT2025_09_0270,17/09/2025 16:46,hotel_03,instagram,EN,complaint,simple
INT2025_09_0271,18/09/2025 08:05,hotel_99,facebook,,servce,medium
INT2025_09_0272,18/09/2025 09:21,hotel_08,email,NO,service_request,complex
INT2025_09_0273,19/09/2025 10:36,hotel_07,website_chat,EN,spa_reservation,simple
INT2025_09_0274,19/09/2025 11:11,hotel_05,websit_chat,,technical_issue,medium
INT2025_09_0275,20/09/2025 12:26,hotel_02,instagram,NO,info,complex
INT2025_09_0276,20/09/2025 13:41,hotel_09,facebook,EN,check_in,simple
INT2025_09_0277,21/09/2025 14:16,hotel_12,email,,booking,medium
INT2025_09_0278,21/09/2025 15:31,hotel_14,website_chat,NO,complaint,complex
INT2025_09_0279,22/09/2025 16:06,hotel_13,websit_chat,EN,servce,simple
INT2025_09_0280,22/09/2025 17:21,hotel_10,instagram,,service_request,medium
INT2025_09_0281,23/09/2025 08:00,hotel_11,facebook,NO,spa_reservation,complex
INT2025_09_0282,23/09/2025 09:16,hotel_04,email,EN,technical_issue,simple
INT2025_09_0283,24/09/2025 10:31,hotel_08,website_chat,,check_out,medium
INT2025_09_0284,24/09/2025 11:36,hotel_99,websit_chat,NO,info,complex
INT2025_09_0285,25/09/2025 12:11,hotel_450,instagram,EN,booking,simple
INT2025_09_0286,25/09/2025 13:26,hotel_03,facebook,,complaint,medium
INT2025_09_0287,26/09/2025 14:41,hotel_07,email,NO,servce,complex
INT2025_09_0288,26/09/2025 15:16,hotel_05,website_chat,EN,service_request,simple
INT2025_09_0289,27/09/2025 16:41,hotel_02,websit_chat,,spa_reservation,medium
INT2025_09_0290,27/09/2025 17:16,hotel_09,instagram,NO,technical_issue,complex
INT2025_09_0291,28/09/2025 07:51,hotel_12,facebook,EN,check_in,simple
INT2025_09_0292,28/09/2025 09:06,hotel_14,email,,info,medium
INT2025_09_0293,29/09/2025 10:21,hotel_13,website_chat,NO,booking,complex
INT2025_09_0294,29/09/2025 11:36,hotel_10,websit_chat,EN,check_out,simple
INT2025_09_0295,30/09/2025 12:11,hotel_11,instagram,,complaint,medium
INT2025_09_0296,30/09/2025 13:26,hotel_04,facebook,NO,servce,complex
INT2025_09_0297,01/09/2025 14:41,hotel_08,email,EN,service_request,simple
INT2025_09_0298,01/09/2025 15:16,hotel_06,website_chat,,spa_reservation,medium
INT2025_09_0299,02/09/2025 16:01,hotel_99,websit_chat,NO,technical_issue,complex
INT2025_09_0300,02/09/2025 16:46,hotel_07,instagram,EN,info,simple
INT2025_09_0301,03/09/2025 08:05,hotel_05,facebook,,booking,medium
INT2025_09_0302,03/09/2025 09:21,hotel_02,email,NO,check_in,complex
INT2025_09_0303,04/09/2025 10:36,hotel_450,website_chat,EN,complaint,simple
INT2025_09_0304,04/09/2025 11:11,hotel_03,websit_chat,,servce,medium
INT2025_09_0305,05/09/2025 12:26,hotel_12,instagram,NO,service_request,complex
INT2025_09_0306,05/09/2025 13:41,hotel_14,facebook,EN,spa_reservation,simple
INT2025_09_0307,06/09/2025 14:16,hotel_13,email,,technical_issue,medium
INT2025_09_0308,06/09/2025 15:31,hotel_10,website_chat,NO,check_out,complex
INT2025_09_0309,07/09/2025 16:06,hotel_11,websit_chat,EN,info,simple
INT2025_09_0310,07/09/2025 17:21,hotel_04,instagram,,booking,medium
INT2025_09_0311,08/09/2025 08:00,hotel_08,facebook,NO,complaint,complex
INT2025_09_0312,08/09/2025 09:16,hotel_99,email,EN,servce,simple
INT2025_09_0313,09/09/2025 10:31,hotel_09,website_chat,,service_request,medium
INT2025_09_0314,09/09/2025 11:36,hotel_07,websit_chat,NO,spa_reservation,complex
INT2025_09_0315,10/09/2025 12:11,hotel_05,instagram,EN,technical_issue,simple
INT2025_09_0316,10/09/2025 13:26,hotel_02,facebook,,check_in,medium
INT2025_09_0317,11/09/2025 14:41,hotel_06,email,NO,info,complex
INT2025_09_0318,11/09/2025 15:16,hotel_03,website_chat,EN,booking,simple
INT2025_09_0319,12/09/2025 16:41,hotel_12,websit_chat,,check_out,medium
INT2025_09_0320,12/09/2025 17:16,hotel_14,instagram,NO,complaint,complex
INT2025_09_0321,13/09/2025 07:51,hotel_13,facebook,EN,servce,simple
INT2025_09_0322,13/09/2025 09:06,hotel_450,email,,service_request,medium
INT2025_09_0323,14/09/2025 10:21,hotel_11,website_chat,NO,spa_reservation,complex
INT2025_09_0324,14/09/2025 11:36,hotel_04,websit_chat,EN,technical_issue,simple
INT2025_09_0325,15/09/2025 12:11,hotel_08,instagram,,info,medium
INT2025_09_0326,15/09/2025 13:26,hotel_99,facebook,NO,check_in,complex
INT2025_09_0327,16/09/2025 14:41,hotel_10,email,EN,booking,simple
INT2025_09_0328,16/09/2025 15:16,hotel_07,website_chat,,complaint,medium
INT2025_09_0329,17/09/2025 16:01,hotel_05,websit_chat,NO,servce,complex
INT2025_09_0330,17/09/2025 16:46,hotel_02,instagram,EN,service_request,simple
INT2025_09_0331,18/09/2025 08:05,hotel_09,facebook,,spa_reservation,medium
INT2025_09_0332,18/09/2025 09:21,hotel_06,email,NO,technical_issue,complex
INT2025_09_0333,19/09/2025 10:36,hotel_03,website_chat,EN,check_out,simple
INT2025_09_0334,19/09/2025 11:11,hotel_12,websit_chat,,info,medium
INT2025_09_0335,20/09/2025 12:26,hotel_14,instagram,NO,booking,complex
