interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_07_0019,12/07/2025 15:22,hotel_12,websit_chat,,booking,medium
INT2025_07_0020,12/07/2025 16:56,hotel_06,instagram,NO,servce,simple
INT2025_07_0021,13/07/2025 17:25,hotel_03,email,EN,complaint,complex
INT2025_07_0022,13/07/2025 08:37,hotel_11,facebook,,info,simple
INT2025_07_0023,14/07/2025 09:55,hotel_07,email,NO,check_out,medium
INT2025_07_0024,14/07/2025 11:11,hotel_350,website_chat,EN,booking,simple
INT2025_07_0025,15/07/2025 11:42,hotel_05,websit_chat,,service_request,complex
INT2025_07_0026,15/07/2025 13:00,hotel_02,instagram,NO,spa_reservation,simple
INT2025_07_0027,16/07/2025 14:17,hotel_09,facebook,EN,technical_issue,medium
INT2025_07_0028,16/07/2025 14:52,hotel_14,email,,info,complex
INT2025_07_0029,17/07/2025 15:36,hotel_13,website_chat,NO,booking,simple
INT2025_07_0030,17/07/2025 16:28,hotel_10,websit_chat,EN,complaint,medium
INT2025_07_0031,18/07/2025 07:53,hotel_99,facebook,,check_in,complex
INT2025_07_0032,18/07/2025 09:11,hotel_04,email,NO,servce,simple
INT2025_07_0033,19/07/2025 09:40,hotel_08,instagram,EN,service_request,medium
INT2025_07_0034,19/07/2025 10:58,hotel_12,website_chat,,info,simple
INT2025_07_0035,20/07/2025 12:12,hotel_06,websit_chat,NO,spa_reservation,complex
INT2025_07_0036,20/07/2025 12:45,hotel_03,facebook,EN,technical_issue,simple
INT2025_07_0037,21/07/2025 14:02,hotel_11,email,,booking,medium
INT2025_07_0038,21/07/2025 15:18,hotel_07,website_chat,NO,check_out,complex
INT2025_07_0039,22/07/2025 15:31,hotel_05,websit_chat,EN,complaint,simple
INT2025_07_0040,22/07/2025 16:46,hotel_02,instagram,,info,medium
INT2025_07_0041,23/07/2025 07:35,hotel_09,facebook,NO,servce,complex
INT2025_07_0042,23/07/2025 08:51,hotel_14,email,EN,booking,simple
INT2025_07_0043,24/07/2025 10:07,hotel_13,website_chat,,service_request,medium
INT2025_07_0044,24/07/2025 11:22,hotel_10,websit_chat,NO,spa_reservation,complex
INT2025_07_0045,25/07/2025 11:56,hotel_99,instagram,EN,technical_issue,simple
INT2025_07_0046,25/07/2025 13:13,hotel_04,facebook,,check_in,medium
INT2025_07_0047,26/07/2025 13:47,hotel_08,email,NO,info,complex
INT2025_07_0048,26/07/2025 15:01,hotel_12,website_chat,EN,complaint,simple
INT2025_07_0049,27/07/2025 16:17,hotel_06,websit_chat,,booking,medium
INT2025_07_0050,27/07/2025 16:52,hotel_03,instagram,NO,check_out,complex
INT2025_07_0051,28/07/2025 07:30,hotel_11,facebook,EN,servce,simple
INT2025_07_0052,28/07/2025 08:46,hotel_07,email,,service_request,medium
INT2025_07_0053,29/07/2025 10:02,hotel_05,website_chat,NO,spa_reservation,complex
INT2025_07_0054,29/07/2025 11:17,hotel_02,websit_chat,EN,technical_issue,simple
INT2025_07_0055,30/07/2025 11:52,hotel_09,instagram,,info,medium
INT2025_07_0056,30/07/2025 13:07,hotel_14,facebook,NO,booking,complex
INT2025_07_0057,31/07/2025 14:22,hotel_13,email,EN,check_in,simple
INT2025_07_0058,31/07/2025 14:57,hotel_10,website_chat,,complaint,medium
INT2025_07_0059,01/07/2025 15:42,hotel_99,websit_chat,NO,servce,complex
INT2025_07_0060,01/07/2025 16:27,hotel_04,instagram,EN,service_request,simple
INT2025_07_0061,02/07/2025 07:46,hotel_08,facebook,,spa_reservation,medium
INT2025_07_0062,02/07/2025 09:02,hotel_12,email,NO,technical_issue,complex
INT2025_07_0063,03/07/2025 10:17,hotel_06,website_chat,EN,info,simple
INT2025_07_0064,03/07/2025 10:52,hotel_03,websit_chat,,booking,medium
INT2025_07_0065,04/07/2025 12:07,hotel_11,instagram,NO,check_out,complex
INT2025_07_0066,04/07/2025 13:22,hotel_07,facebook,EN,complaint,simple
INT2025_07_0067,05/07/2025 13:57,hotel_05,email,,servce,medium
INT2025_07_0068,05/07/2025 15:12,hotel_02,website_chat,NO,check_in,complex
INT2025_07_0069,06/07/2025 15:47,hotel_09,websit_chat,EN,service_request,simple
INT2025_07_0070,06/07/2025 17:02,hotel_14,instagram,,spa_reservation,medium
INT2025_07_0071,07/07/2025 07:41,hotel_350,facebook,NO,technical_issue,complex
INT2025_07_0072,07/07/2025 08:57,hotel_10,email,EN,info,simple
INT2025_07_0073,08/07/2025 10:12,hotel_99,website_chat,,booking,medium
INT2025_07_0074,08/07/2025 10:47,hotel_04,websit_chat,NO,complaint,complex
INT2025_07_0075,09/07/2025 12:02,hotel_08,instagram,EN,check_out,simple
INT2025_07_0076,09/07/2025 13:17,hotel_12,facebook,,servce,medium
INT2025_07_0077,10/07/2025 13:52,hotel_06,email,NO,service_request,complex
INT2025_07_0078,10/07/2025 15:07,hotel_03,website_chat,EN,spa_reservation,simple
INT2025_07_0079,11/07/2025 16:22,hotel_11,websit_chat,,technical_issue,medium
INT2025_07_0080,11/07/2025 16:57,hotel_07,instagram,NO,check_in,complex
INT2025_07_0081,12/07/2025 07:32,hotel_05,facebook,EN,info,simple
INT2025_07_0082,12/07/2025 08:47,hotel_02,email,,booking,medium
INT2025_07_0083,13/07/2025 10:02,hotel_09,website_chat,NO,complaint,complex
INT2025_07_0084,13/07/2025 11:17,hotel_14,websit_chat,EN,check_out,simple
INT2025_07_0085,14/07/2025 11:52,hotel_13,instagram,,servce,medium
INT2025_07_0086,14/07/2025 13:07,hotel_10,facebook,NO,service_request,complex
INT2025_07_0087,15/07/2025 14:22,hotel_99,email,EN,spa_reservation,simple
INT2025_07_0088,15/07/2025 14:57,hotel_04,website_chat,,technical_issue,medium
INT2025_07_0089,16/07/2025 15:42,hotel_08,websit_chat,NO,info,complex
INT2025_07_0090,16/07/2025 16:27,hotel_12,instagram,EN,check_in,simple
INT2025_07_0091,17/07/2025 07:46,hotel_06,facebook,,booking,medium
INT2025_07_0092,17/07/2025 09:02,hotel_03,email,NO,complaint,complex
INT2025_07_0093,18/07/2025 10:17,hotel_11,website_chat,EN,servce,simple
INT2025_07_0094,18/07/2025 10:52,hotel_07,websit_chat,,service_request,medium
INT2025_07_0095,19/07/2025 12:07,hotel_05,instagram,NO,spa_reservation,complex
INT2025_07_0096,19/07/2025 13:22,hotel_02,facebook,EN,technical_issue,simple
INT2025_07_0097,20/07/2025 13:57,hotel_09,email,,check_out,medium
INT2025_07_0098,20/07/2025 15:12,hotel_350,website_chat,NO,info,complex
INT2025_07_0099,21/07/2025 15:47,hotel_14,websit_chat,EN,booking,simple
INT2025_07_0100,21/07/2025 17:02,hotel_13,instagram,,complaint,medium
INT2025_07_0101,22/07/2025 07:41,hotel_99,facebook,NO,check_in,complex
INT2025_07_0102,22/07/2025 08:57,hotel_10,email,EN,servce,simple
INT2025_07_0103,23/07/2025 10:12,hotel_04,website_chat,,service_request,medium
INT2025_07_0104,23/07/2025 10:47,hotel_08,websit_chat,NO,spa_reservation,complex
INT2025_07_0105,24/07/2025 12:02,hotel_12,instagram,EN,technical_issue,simple
INT2025_07_0106,24/07/2025 13:17,hotel_06,facebook,,info,medium
INT2025_07_0107,25/07/2025 13:52,hotel_03,email,NO,booking,complex
INT2025_07_0108,25/07/2025 15:07,hotel_11,website_chat,EN,check_out,simple
INT2025_07_0109,26/07/2025 16:22,hotel_07,websit_chat,,complaint,medium
INT2025_07_0110,26/07/2025 16:57,hotel_05,instagram,NO,servce,complex
INT2025_07_0111,27/07/2025 07:32,hotel_02,facebook,EN,service_request,simple
INT2025_07_0112,27/07/2025 08:47,hotel_09,email,,spa_reservation,medium
INT2025_07_0113,28/07/2025 10:02,hotel_14,website_chat,NO,technical_issue,complex
INT2025_07_0114,28/07/2025 11:17,hotel_13,websit_chat,EN,check_in,simple
INT2025_07_0115,29/07/2025 11:52,hotel_99,instagram,,info,medium
INT2025_07_0116,29/07/2025 13:07,hotel_10,facebook,NO,booking,complex
INT2025_07_0117,30/07/2025 14:22,hotel_04,email,EN,complaint,simple
INT2025_07_0118,30/07/2025 14:57,hotel_08,website_chat,,check_out,medium
INT2025_07_0119,31/07/2025 15:42,hotel_12,websit_chat,NO,servce,complex
INT2025_07_0120,31/07/2025 16:27,hotel_06,instagram,EN,service_request,simple
INT2025_07_0121,01/07/2025 07:46,hotel_03,facebook,,spa_reservation,medium
INT2025_07_0122,01/07/2025 09:02,hotel_11,email,NO,technical_issue,complex
INT2025_07_0123,02/07/2025 10:17,hotel_07,website_chat,EN,info,simple
INT2025_07_0124,02/07/2025 10:52,hotel_350,websit_chat,,check_in,medium
INT2025_07_0125,03/07/2025 12:07,hotel_02,instagram,NO,booking,complex
INT2025_07_0126,03/07/2025 13:22,hotel_09,facebook,EN,complaint,simple
INT2025_07_0127,04/07/2025 13:57,hotel_99,email,,servce,medium
INT2025_07_0128,04/07/2025 15:12,hotel_14,website_chat,NO,service_request,complex
INT2025_07_0129,05/07/2025 15:47,hotel_13,websit_chat,EN,spa_reservation,simple
INT2025_07_0130,05/07/2025 17:02,hotel_10,instagram,,technical_issue,medium
INT2025_07_0131,06/07/2025 07:41,hotel_04,facebook,NO,check_out,complex
INT2025_07_0132,06/07/2025 08:57,hotel_08,email,EN,info,simple
INT2025_07_0133,07/07/2025 10:12,hotel_12,website_chat,,booking,medium
INT2025_07_0134,07/07/2025 10:47,hotel_06,websit_chat,NO,complaint,complex
INT2025_07_0135,08/07/2025 12:02,hotel_03,instagram,EN,check_in,simple
INT2025_07_0136,08/07/2025 13:17,hotel_11,facebook,,servce,medium
INT2025_07_0137,09/07/2025 13:52,hotel_07,email,NO,service_request,complex
INT2025_07_0138,09/07/2025 15:07,hotel_99,website_chat,EN,spa_reservation,simple
INT2025_07_0139,10/07/2025 16:22,hotel_05,websit_chat,,technical_issue,medium
INT2025_07_0140,10/07/2025 16:57,hotel_02,instagram,NO,info,complex
INT2025_07_0141,11/07/2025 07:32,hotel_09,facebook,EN,booking,simple
INT2025_07_0142,11/07/2025 08:47,hotel_14,email,,check_out,medium
INT2025_07_0143,12/07/2025 10:02,hotel_13,website_chat,NO,complaint,complex
INT2025_07_0144,12/07/2025 11:17,hotel_10,websit_chat,EN,servce,simple
INT2025_07_0145,13/07/2025 11:52,hotel_04,instagram,,service_request,medium
INT2025_07_0146,13/07/2025 13:07,hotel_08,facebook,NO,spa_reservation,complex
INT2025_07_0147,14/07/2025 14:22,hotel_12,email,EN,technical_issue,simple
INT2025_07_0148,14/07/2025 14:57,hotel_06,website_chat,,check_in,medium
INT2025_07_0149,15/07/2025 15:42,hotel_03,websit_chat,NO,info,complex
INT2025_07_0150,15/07/2025 16:27,hotel_350,instagram,EN,booking,simple
INT2025_07_0151,16/07/2025 07:46,hotel_07,facebook,,complaint,medium
INT2025_07_0152,16/07/2025 09:02,hotel_99,email,NO,check_out,complex
INT2025_07_0153,17/07/2025 10:17,hotel_05,website_chat,EN,servce,simple
INT2025_07_0154,17/07/2025 10:52,hotel_02,websit_chat,,service_request,medium
INT2025_07_0155,18/07/2025 12:07,hotel_09,instagram,NO,spa_reservation,complex
INT2025_07_0156,18/07/2025 13:22,hotel_14,facebook,EN,technical_issue,simple
INT2025_07_0157,19/07/2025 13:57,hotel_13,email,,info,medium
INT2025_07_0158,19/07/2025 15:12,hotel_10,website_chat,NO,check_in,complex
INT2025_07_0159,20/07/2025 15:47,hotel_04,websit_chat,EN,booking,simple
INT2025_07_0160,20/07/2025 17:02,hotel_08,instagram,,complaint,medium
INT2025_07_0161,21/07/2025 07:41,hotel_12,facebook,NO,servce,complex
INT2025_07_0162,21/07/2025 08:57,hotel_06,email,EN,service_request,simple
INT2025_07_0163,22/07/2025 10:12,hotel_03,website_chat,,spa_reservation,medium
INT2025_07_0164,22/07/2025 10:47,hotel_99,websit_chat,NO,technical_issue,complex
INT2025_07_0165,23/07/2025 12:02,hotel_11,instagram,EN,check_out,simple
INT2025_07_0166,23/07/2025 13:17,hotel_07,facebook,,info,medium
INT2025_07_0167,24/07/2025 13:52,hotel_05,email,NO,booking,complex
INT2025_07_0168,24/07/2025 15:07,hotel_02,website_chat,EN,complaint,simple
INT2025_07_0169,25/07/2025 16:22,hotel_09,websit_chat,,check_in,medium
INT2025_07_0170,25/07/2025 16:57,hotel_14,instagram,NO,servce,complex
INT2025_07_0171,26/07/2025 07:32,hotel_350,facebook,EN,service_request,simple
INT2025_07_0172,26/07/2025 08:47,hotel_10,email,,spa_reservation,medium
INT2025_07_0173,27/07/2025 10:02,hotel_04,website_chat,NO,technical_issue,complex
INT2025_07_0174,27/07/2025 11:17,hotel_08,websit_chat,EN,info,simple
INT2025_07_0175,28/07/2025 11:52,hotel_12,instagram,,booking,medium
INT2025_07_0176,28/07/2025 13:07,hotel_06,facebook,NO,check_out,complex
INT2025_07_0177,29/07/2025 14:22,hotel_03,email,EN,complaint,simple
INT2025_07_0178,29/07/2025 14:57,hotel_99,website_chat,,servce,medium
INT2025_07_0179,30/07/2025 15:42,hotel_11,websit_chat,NO,service_request,complex
INT2025_07_0180,30/07/2025 16:27,hotel_07,instagram,EN,spa_reservation,simple
INT2025_07_0181,31/07/2025 07:46,hotel_05,facebook,,technical_issue,medium
INT2025_07_0182,31/07/2025 09:02,hotel_02,email,NO,check_in,complex
INT2025_07_0183,01/07/2025 10:17,hotel_09,website_chat,EN,info,simple
INT2025_07_0184,01/07/2025 10:52,hotel_14,websit_chat,,booking,medium
INT2025_07_0185,02/07/2025 12:07,hotel_13,instagram,NO,complaint,complex
INT2025_07_0186,02/07/2025 13:22,hotel_10,facebook,EN,check_out,simple
INT2025_07_0187,03/07/2025 13:57,hotel_04,email,,servce,medium
INT2025_07_0188,03/07/2025 15:12,hotel_08,website_chat,NO,service_request,complex
INT2025_07_0189,04/07/2025 15:47,hotel_12,websit_chat,EN,spa_reservation,simple
INT2025_07_0190,04/07/2025 17:02,hotel_350,instagram,,technical_issue,medium
INT2025_07_0191,05/07/2025 07:41,hotel_03,facebook,NO,info,complex
INT2025_07_0192,05/07/2025 08:57,hotel_99,email,EN,check_in,simple
INT2025_07_0193,06/07/2025 10:12,hotel_11,website_chat,,booking,medium
INT2025_07_0194,06/07/2025 10:47,hotel_07,websit_chat,NO,complaint,complex
INT2025_07_0195,07/07/2025 12:02,hotel_05,instagram,EN,servce,simple
INT2025_07_0196,07/07/2025 13:17,hotel_02,facebook,,service_request,medium
INT2025_07_0197,08/07/2025 13:52,hotel_09,email,NO,spa_reservation,complex
INT2025_07_0198,08/07/2025 15:07,hotel_14,website_chat,EN,technical_issue,simple
INT2025_07_0199,09/07/2025 16:22,hotel_13,websit_chat,,check_out,medium
INT2025_07_0200,09/07/2025 16:57,hotel_10,instagram,NO,info,complex
INT2025_07_0201,10/07/2025 07:32,hotel_04,facebook,EN,booking,simple
INT2025_07_0202,10/07/2025 08:47,hotel_08,email,,complaint,medium
INT2025_07_0203,11/07/2025 10:02,hotel_12,website_chat,NO,check_in,complex
INT2025_07_0204,11/07/2025 11:17,hotel_99,websit_chat,EN,servce,simple
INT2025_07_0205,12/07/2025 11:52,hotel_06,instagram,,service_request,medium
INT2025_07_0206,12/07/2025 13:07,hotel_03,facebook,NO,spa_reservation,complex
INT2025_07_0207,13/07/2025 14:22,hotel_11,email,EN,technical_issue,simple
INT2025_07_0208,13/07/2025 14:57,hotel_07,website_chat,,info,medium
INT2025_07_0209,14/07/2025 15:42,hotel_350,websit_chat,NO,booking,complex
INT2025_07_0210,14/07/2025 16:27,hotel_02,instagram,EN,check_out,simple
INT2025_07_0211,15/07/2025 07:46,hotel_09,facebook,,complaint,medium
INT2025_07_0212,15/07/2025 09:02,hotel_14,email,NO,servce,complex
INT2025_07_0213,16/07/2025 10:17,hotel_13,website_chat,EN,service_request,simple
INT2025_07_0214,16/07/2025 10:52,hotel_10,websit_chat,,spa_reservation,medium
INT2025_07_0215,17/07/2025 12:07,hotel_04,instagram,NO,technical_issue,complex
INT2025_07_0216,17/07/2025 13:22,hotel_08,facebook,EN,check_in,simple
INT2025_07_0217,18/07/2025 13:57,hotel_12,email,,info,medium
INT2025_07_0218,18/07/2025 15:12,hotel_99,website_chat,NO,booking,complex
INT2025_07_0219,19/07/2025 15:47,hotel_06,websit_chat,EN,complaint,simple
INT2025_07_0220,19/07/2025 17:02,hotel_03,instagram,,servce,medium
INT2025_07_0221,20/07/2025 07:41,hotel_11,facebook,NO,service_request,complex
INT2025_07_0222,20/07/2025 08:57,hotel_07,email,EN,spa_reservation,simple
INT2025_07_0223,21/07/2025 10:12,hotel_05,website_chat,,technical_issue,medium
INT2025_07_0224,21/07/2025 10:47,hotel_02,websit_chat,NO,check_out,complex
INT2025_07_0225,22/07/2025 12:02,hotel_09,instagram,EN,info,simple
INT2025_07_0226,22/07/2025 13:17,hotel_14,facebook,,booking,medium
INT2025_07_0227,23/07/2025 13:52,hotel_13,email,NO,check_in,complex
INT2025_07_0228,23/07/2025 15:07,hotel_10,website_chat,EN,complaint,simple
INT2025_07_0229,24/07/2025 16:22,hotel_350,websit_chat,,servce,medium
INT2025_07_0230,24/07/2025 16:57,hotel_08,instagram,NO,service_request,complex
INT2025_07_0231,25/07/2025 07:32,hotel_12,facebook,EN,spa_reservation,simple
INT2025_07_0232,25/07/2025 08:47,hotel_99,email,,technical_issue,medium
INT2025_07_0233,26/07/2025 10:02,hotel_06,website_chat,NO,info,complex
INT2025_07_0234,26/07/2025 11:17,hotel_03,websit_chat,EN,booking,simple
INT2025_07_0235,27/07/2025 11:52,hotel_11,instagram,,check_out,medium
INT2025_07_0236,27/07/2025 13:07,hotel_07,facebook,NO,complaint,complex
INT2025_07_0237,28/07/2025 14:22,hotel_05,email,EN,servce,simple
INT2025_07_0238,28/07/2025 14:57,hotel_02,website_chat,,service_request,medium
INT2025_07_0239,29/07/2025 15:42,hotel_09,websit_chat,NO,spa_reservation,complex
INT2025_07_0240,29/07/2025 16:27,hotel_14,instagram,EN,technical_issue,simple
INT2025_07_0241,30/07/2025 07:46,hotel_13,facebook,,check_in,medium
INT2025_07_0242,30/07/2025 09:02,hotel_10,email,NO,info,complex
INT2025_07_0243,31/07/2025 10:17,hotel_04,website_chat,EN,booking,simple
INT2025_07_0244,31/07/2025 10:52,hotel_08,websit_chat,,complaint,medium
INT2025_07_0245,01/07/2025 12:07,hotel_99,instagram,NO,check_out,complex
INT2025_07_0246,01/07/2025 13:22,hotel_12,facebook,EN,servce,simple
INT2025_07_0247,02/07/2025 13:57,hotel_350,email,,service_request,medium
INT2025_07_0248,02/07/2025 15:12,hotel_03,website_chat,NO,spa_reservation,complex
INT2025_07_0249,03/07/2025 15:47,hotel_11,websit_chat,EN,technical_issue,simple
INT2025_07_0250,03/07/2025 17:02,hotel_07,instagram,,info,medium
INT2025_07_0251,04/07/2025 07:41,hotel_05,facebook,NO,booking,complex
INT2025_07_0252,04/07/2025 08:57,hotel_02,email,EN,check_in,simple
INT2025_07_0253,05/07/2025 10:12,hotel_09,website_chat,,complaint,medium
INT2025_07_0254,05/07/2025 11:17,hotel_14,websit_chat,NO,servce,complex
INT2025_07_0255,06/07/2025 11:52,hotel_13,instagram,EN,service_request,simple
INT2025_07_0256,06/07/2025 13:07,hotel_10,facebook,,spa_reservation,medium
INT2025_07_0257,07/07/2025 14:22,hotel_04,email,NO,technical_issue,complex
INT2025_07_0258,07/07/2025 14:57,hotel_99,website_chat,EN,check_out,simple
INT2025_07_0259,08/07/2025 16:22,hotel_06,websit_chat,,info,medium
INT2025_07_0260,08/07/2025 16:57,hotel_03,instagram,NO,booking,complex
INT2025_07_0261,09/07/2025 07:32,hotel_11,facebook,EN,complaint,simple
INT2025_07_0262,09/07/2025 08:47,hotel_07,email,,servce,medium
INT2025_07_0263,10/07/2025 10:02,hotel_05,website_chat,NO,service_request,complex
INT2025_07_0264,10/07/2025 11:17,hotel_02,websit_chat,EN,spa_reservation,simple
INT2025_07_0265,11/07/2025 11:52,hotel_09,instagram,,technical_issue,medium
INT2025_07_0266,11/07/2025 13:07,hotel_14,facebook,NO,check_in,complex
INT2025_07_0267,12/07/2025 14:22,hotel_13,email,EN,info,simple
INT2025_07_0268,12/07/2025 14:57,hotel_350,website_chat,,booking,medium
INT2025_07_0269,13/07/2025 15:42,hotel_08,websit_chat,NO,check_out,complex
INT2025_07_0270,13/07/2025 16:27,hotel_12,instagram,EN,complaint,simple
INT2025_07_0271,14/07/2025 07:46,hotel_99,facebook,,servce,medium
INT2025_07_0272,14/07/2025 09:02,hotel_04,email,NO,service_request,complex
INT2025_07_0273,15/07/2025 10:17,hotel_06,website_chat,EN,spa_reservation,simple
INT2025_07_0274,15/07/2025 10:52,hotel_03,websit_chat,,technical_issue,medium
INT2025_07_0275,16/07/2025 12:07,hotel_11,instagram,NO,info,complex
INT2025_07_0276,16/07/2025 13:22,hotel_07,facebook,EN,check_in,simple
INT2025_07_0277,17/07/2025 13:57,hotel_05,email,,booking,medium
INT2025_07_0278,17/07/2025 15:12,hotel_02,website_chat,NO,complaint,complex
INT2025_07_0279,18/07/2025 15:47,hotel_09,websit_chat,EN,servce,simple
INT2025_07_0280,18/07/2025 17:02,hotel_14,instagram,,service_request,medium
INT2025_07_0281,19/07/2025 07:41,hotel_13,facebook,NO,spa_reservation,complex
INT2025_07_0282,19/07/2025 08:57,hotel_10,email,EN,technical_issue,simple
INT2025_07_0283,20/07/2025 10:12,hotel_04,website_chat,,check_out,medium
INT2025_07_0284,20/07/2025 11:17,hotel_99,websit_chat,NO,info,complex
INT2025_07_0285,21/07/2025 11:52,hotel_350,instagram,EN,booking,simple
INT2025_07_0286,21/07/2025 13:07,hotel_12,facebook,,complaint,medium
INT2025_07_0287,22/07/2025 14:22,hotel_08,email,NO,servce,complex
INT2025_07_0288,22/07/2025 14:57,hotel_06,website_chat,EN,service_request,simple
INT2025_07_0289,23/07/2025 16:22,hotel_03,websit_chat,,spa_reservation,medium
INT2025_07_0290,23/07/2025 16:57,hotel_11,instagram,NO,technical_issue,complex
INT2025_07_0291,24/07/2025 07:32,hotel_07,facebook,EN,check_in,simple
INT2025_07_0292,24/07/2025 08:47,hotel_05,email,,info,medium
INT2025_07_0293,25/07/2025 10:02,hotel_02,website_chat,NO,booking,complex
INT2025_07_0294,25/07/2025 11:17,hotel_09,websit_chat,EN,check_out,simple
INT2025_07_0295,26/07/2025 11:52,hotel_14,instagram,,complaint,medium
INT2025_07_0296,26/07/2025 13:07,hotel_13,facebook,NO,servce,complex
INT2025_07_0297,27/07/2025 14:22,hotel_10,email,EN,service_request,simple
INT2025_07_0298,27/07/2025 14:57,hotel_04,website_chat,,spa_reservation,medium
INT2025_07_0299,28/07/2025 16:22,hotel_99,websit_chat,NO,technical_issue,complex
INT2025_07_0300,28/07/2025 16:57,hotel_12,instagram,EN,info,simple
INT2025_07_0301,29/07/2025 07:46,hotel_08,facebook,,booking,medium
INT2025_07_0302,29/07/2025 09:02,hotel_06,email,NO,check_in,complex
INT2025_07_0303,30/07/2025 10:17,hotel_350,website_chat,EN,complaint,simple
INT2025_07_0304,30/07/2025 10:52,hotel_11,websit_chat,,servce,medium
INT2025_07_0305,31/07/2025 12:07,hotel_07,instagram,NO,service_request,complex
INT2025_07_0306,31/07/2025 13:22,hotel_05,facebook,EN,spa_reservation,simple
INT2025_07_0307,01/07/2025 13:57,hotel_02,email,,technical_issue,medium
INT2025_07_0308,01/07/2025 15:12,hotel_09,website_chat,NO,check_out,complex
INT2025_07_0309,02/07/2025 15:47,hotel_14,websit_chat,EN,info,simple
INT2025_07_0310,02/07/2025 17:02,hotel_13,instagram,,booking,medium
INT2025_07_0311,03/07/2025 07:41,hotel_10,facebook,NO,complaint,complex
INT2025_07_0312,03/07/2025 08:57,hotel_99,email,EN,servce,simple
INT2025_07_0313,04/07/2025 10:12,hotel_04,website_chat,,service_request,medium
INT2025_07_0314,04/07/2025 11:17,hotel_12,websit_chat,NO,spa_reservation,complex
INT2025_07_0315,05/07/2025 11:52,hotel_08,instagram,EN,technical_issue,simple
INT2025_07_0316,05/07/2025 13:07,hotel_06,facebook,,check_in,medium
INT2025_07_0317,06/07/2025 14:22,hotel_03,email,NO,info,complex
INT2025_07_0318,06/07/2025 14:57,hotel_11,website_chat,EN,booking,simple
INT2025_07_0319,07/07/2025 16:22,hotel_07,websit_chat,,check_out,medium
INT2025_07_0320,07/07/2025 16:57,hotel_05,instagram,NO,complaint,complex
INT2025_07_0321,08/07/2025 07:32,hotel_02,facebook,EN,servce,simple
INT2025_07_0322,08/07/2025 08:47,hotel_350,email,,service_request,medium
INT2025_07_0323,09/07/2025 10:02,hotel_14,website_chat,NO,spa_reservation,complex
INT2025_07_0324,09/07/2025 11:17,hotel_13,websit_chat,EN,technical_issue,simple
INT2025_07_0325,10/07/2025 11:52,hotel_10,instagram,,info,medium
INT2025_07_0326,10/07/2025 13:07,hotel_99,facebook,NO,check_in,complex
INT2025_07_0327,11/07/2025 14:22,hotel_04,email,EN,booking,simple
INT2025_07_0328,11/07/2025 14:57,hotel_12,website_chat,,complaint,medium
INT2025_07_0329,12/07/2025 16:22,hotel_08,websit_chat,NO,servce,complex
INT2025_07_0330,12/07/2025 16:57,hotel_06,instagram,EN,service_request,simple
INT2025_07_0331,13/07/2025 07:46,hotel_03,facebook,,spa_reservation,medium
INT2025_07_0332,13/07/2025 09:02,hotel_11,email,NO,technical_issue,complex
INT2025_07_0333,14/07/2025 10:17,hotel_07,website_chat,EN,check_out,simple
INT2025_07_0334,14/07/2025 10:52,hotel_05,websit_chat,,info,medium
INT2025_07_0335,15/07/2025 12:07,hotel_02,instagram,NO,booking,complex
