interaction_id,timestamp,hotel_id,channel,language,request_type,complexity
INT2025_01_0089,06/01/2025 16:15,hotel_03,instagram,,info,complex
INT2025_01_0090,07/01/2025 17:00,hotel_13,email,EN,check_in,simple
INT2025_01_0091,08/01/2025 08:20,hotel_06,websit_chat,NO,servce,medium
INT2025_01_0092,09/01/2025 09:35,hotel_11,facebook,EN,booking,complex
INT2025_01_0093,10/01/2025 10:50,hotel_09,website_chat,NO,service_request,simple
INT2025_01_0094,11/01/2025 11:25,hotel_02,instagram,EN,complaint,medium
INT2025_01_0095,12/01/2025 12:40,hotel_08,email,,info,complex
INT2025_01_0096,13/01/2025 13:55,hotel_12,facebook,NO,spa_reservation,simple
INT2025_01_0097,14/01/2025 14:30,hotel_04,websit_chat,EN,technical_issue,medium
INT2025_01_0098,15/01/2025 15:45,hotel_150,website_chat,NO,booking,complex
INT2025_01_0099,16/01/2025 16:20,hotel_05,instagram,EN,check_in,simple
INT2025_01_0100,17/01/2025 17:05,hotel_07,email,NO,servce,medium
INT2025_01_0101,18/01/2025 08:15,hotel_99,facebook,,service_request,complex
INT2025_01_0102,19/01/2025 09:30,hotel_10,website_chat,EN,complaint,simple
INT2025_01_0103,20/01/2025 10:45,hotel_03,websit_chat,NO,info,medium
INT2025_01_0104,21/01/2025 11:20,hotel_13,instagram,EN,spa_reservation,complex
INT2025_01_0105,22/01/2025 12:35,hotel_06,email,NO,technical_issue,simple
INT2025_01_0106,23/01/2025 13:50,hotel_11,facebook,EN,booking,medium
INT2025_01_0107,24/01/2025 14:25,hotel_09,website_chat,,check_in,complex
INT2025_01_0108,25/01/2025 15:40,hotel_02,instagram,NO,servce,simple
INT2025_01_0109,26/01/2025 16:55,hotel_08,email,EN,service_request,medium
INT2025_01_0110,27/01/2025 17:30,hotel_12,websit_chat,NO,complaint,complex
INT2025_01_0111,28/01/2025 08:05,hotel_04,facebook,EN,info,simple
INT2025_01_0112,29/01/2025 09:20,hotel_07,website_chat,NO,spa_reservation,medium
INT2025_01_0113,30/01/2025 10:35,hotel_05,instagram,,technical_issue,complex
INT2025_01_0114,31/01/2025 11:50,hotel_99,email,EN,booking,simple
INT2025_01_0115,03/01/2025 12:25,hotel_10,facebook,NO,check_in,medium
INT2025_01_0116,04/01/2025 13:40,hotel_03,websit_chat,EN,servce,complex
INT2025_01_0117,05/01/2025 14:55,hotel_13,website_chat,NO,service_request,simple
INT2025_01_0118,06/01/2025 15:30,hotel_06,instagram,EN,complaint,medium
INT2025_01_0119,07/01/2025 16:15,hotel_11,email,,info,complex
INT2025_01_0120,08/01/2025 17:00,hotel_09,facebook,NO,spa_reservation,simple
INT2025_01_0121,09/01/2025 08:20,hotel_02,websit_chat,EN,technical_issue,medium
INT2025_01_0122,10/01/2025 09:35,hotel_08,website_chat,NO,booking,complex
INT2025_01_0123,11/01/2025 10:50,hotel_12,instagram,EN,check_in,simple
INT2025_01_0124,12/01/2025 11:25,hotel_150,email,NO,servce,medium
INT2025_01_0125,13/01/2025 12:40,hotel_07,facebook,,service_request,complex
INT2025_01_0126,14/01/2025 13:55,hotel_05,website_chat,EN,complaint,simple
INT2025_01_0127,15/01/2025 14:30,hotel_99,websit_chat,NO,info,medium
INT2025_01_0128,16/01/2025 15:45,hotel_10,instagram,EN,spa_reservation,complex
INT2025_01_0129,17/01/2025 16:20,hotel_03,email,NO,technical_issue,simple
INT2025_01_0130,18/01/2025 17:05,hotel_13,facebook,EN,booking,medium
INT2025_01_0131,19/01/2025 08:15,hotel_06,website_chat,,check_in,complex
INT2025_01_0132,20/01/2025 09:30,hotel_11,websit_chat,NO,servce,simple
INT2025_01_0133,21/01/2025 10:45,hotel_09,instagram,EN,service_request,medium
INT2025_01_0134,22/01/2025 11:20,hotel_02,email,NO,complaint,complex
INT2025_01_0135,23/01/2025 12:35,hotel_08,facebook,EN,info,simple
INT2025_01_0136,24/01/2025 13:50,hotel_12,website_chat,NO,spa_reservation,medium
INT2025_01_0137,25/01/2025 14:25,hotel_04,instagram,,technical_issue,complex
INT2025_01_0138,26/01/2025 15:40,hotel_99,email,EN,booking,simple
INT2025_01_0139,27/01/2025 16:55,hotel_05,websit_chat,NO,check_in,medium
INT2025_01_0140,28/01/2025 17:30,hotel_07,facebook,EN,servce,complex
INT2025_01_0141,29/01/2025 08:05,hotel_10,website_chat,NO,service_request,simple
INT2025_01_0142,30/01/2025 09:20,hotel_03,instagram,EN,complaint,medium
INT2025_01_0143,31/01/2025 10:35,hotel_13,email,,info,complex
INT2025_01_0144,03/01/2025 11:50,hotel_06,facebook,NO,spa_reservation,simple
INT2025_01_0145,04/01/2025 12:25,hotel_11,websit_chat,EN,technical_issue,medium
INT2025_01_0146,05/01/2025 13:40,hotel_09,website_chat,NO,booking,complex
INT2025_01_0147,06/01/2025 14:55,hotel_02,instagram,EN,check_in,simple
INT2025_01_0148,07/01/2025 15:30,hotel_150,email,NO,servce,medium
INT2025_01_0149,08/01/2025 16:15,hotel_12,facebook,,service_request,complex
INT2025_01_0150,09/01/2025 17:00,hotel_04,website_chat,EN,complaint,simple
INT2025_01_0151,10/01/2025 08:20,hotel_07,websit_chat,NO,info,medium
INT2025_01_0152,11/01/2025 09:35,hotel_99,instagram,EN,spa_reservation,complex
INT2025_01_0153,12/01/2025 10:50,hotel_05,email,NO,technical_issue,simple
INT2025_01_0154,13/01/2025 11:25,hotel_10,facebook,EN,booking,medium
INT2025_01_0155,14/01/2025 12:40,hotel_03,website_chat,,check_in,complex
INT2025_01_0156,15/01/2025 13:55,hotel_13,websit_chat,NO,servce,simple
INT2025_01_0157,16/01/2025 14:30,hotel_06,instagram,EN,service_request,medium
INT2025_01_0158,17/01/2025 15:45,hotel_11,email,NO,complaint,complex
INT2025_01_0159,18/01/2025 16:20,hotel_09,facebook,EN,info,simple
INT2025_01_0160,19/01/2025 17:05,hotel_02,website_chat,NO,spa_reservation,medium
INT2025_01_0161,20/01/2025 08:15,hotel_08,instagram,,technical_issue,complex
INT2025_01_0162,21/01/2025 09:30,hotel_12,email,EN,booking,simple
INT2025_01_0163,22/01/2025 10:45,hotel_04,websit_chat,NO,check_in,medium
INT2025_01_0164,23/01/2025 11:20,hotel_99,facebook,EN,servce,complex
INT2025_01_0165,24/01/2025 12:35,hotel_05,website_chat,NO,service_request,simple
INT2025_01_0166,25/01/2025 13:50,hotel_07,instagram,EN,complaint,medium
INT2025_01_0167,26/01/2025 14:25,hotel_10,email,,info,complex
INT2025_01_0168,27/01/2025 15:40,hotel_03,facebook,NO,spa_reservation,simple
INT2025_01_0169,28/01/2025 16:55,hotel_13,websit_chat,EN,technical_issue,medium
INT2025_01_0170,29/01/2025 17:30,hotel_06,website_chat,NO,booking,complex
INT2025_01_0171,30/01/2025 08:05,hotel_150,instagram,EN,check_in,simple
INT2025_01_0172,31/01/2025 09:20,hotel_09,email,NO,servce,medium
INT2025_01_0173,03/01/2025 10:35,hotel_02,facebook,,service_request,complex
INT2025_01_0174,04/01/2025 11:50,hotel_08,website_chat,EN,complaint,simple
INT2025_01_0175,05/01/2025 12:25,hotel_12,websit_chat,NO,info,medium
INT2025_01_0176,06/01/2025 13:40,hotel_04,instagram,EN,spa_reservation,complex
INT2025_01_0177,07/01/2025 14:55,hotel_07,email,NO,technical_issue,simple
INT2025_01_0178,08/01/2025 15:30,hotel_99,facebook,EN,booking,medium
INT2025_01_0179,09/01/2025 16:15,hotel_05,website_chat,,check_in,complex
INT2025_01_0180,10/01/2025 17:00,hotel_10,websit_chat,NO,servce,simple
INT2025_01_0181,11/01/2025 08:20,hotel_03,instagram,EN,service_request,medium
INT2025_01_0182,12/01/2025 09:35,hotel_13,email,NO,complaint,complex
INT2025_01_0183,13/01/2025 10:50,hotel_06,facebook,EN,info,simple
INT2025_01_0184,14/01/2025 11:25,hotel_11,website_chat,NO,spa_reservation,medium
INT2025_01_0185,15/01/2025 12:40,hotel_09,instagram,,technical_issue,complex
INT2025_01_0186,16/01/2025 13:55,hotel_02,email,EN,booking,simple
INT2025_01_0187,17/01/2025 14:30,hotel_08,websit_chat,NO,check_in,medium
INT2025_01_0188,18/01/2025 15:45,hotel_12,facebook,EN,servce,complex
INT2025_01_0189,19/01/2025 16:20,hotel_04,website_chat,NO,service_request,simple
INT2025_01_0190,20/01/2025 17:05,hotel_150,instagram,EN,complaint,medium
INT2025_01_0191,21/01/2025 08:15,hotel_05,email,,info,complex
INT2025_01_0192,22/01/2025 09:30,hotel_07,facebook,NO,spa_reservation,simple
INT2025_01_0193,23/01/2025 10:45,hotel_99,websit_chat,EN,technical_issue,medium
INT2025_01_0194,24/01/2025 11:20,hotel_10,website_chat,NO,booking,complex
INT2025_01_0195,25/01/2025 12:35,hotel_03,instagram,EN,check_in,simple
INT2025_01_0196,26/01/2025 13:50,hotel_13,email,NO,servce,medium
INT2025_01_0197,27/01/2025 14:25,hotel_06,facebook,,service_request,complex
INT2025_01_0198,28/01/2025 15:40,hotel_11,website_chat,EN,complaint,simple
INT2025_01_0199,29/01/2025 16:55,hotel_09,websit_chat,NO,info,medium
INT2025_01_0200,30/01/2025 17:30,hotel_02,instagram,EN,spa_reservation,complex
INT2025_01_0201,31/01/2025 08:05,hotel_08,email,NO,technical_issue,simple
INT2025_01_0202,03/01/2025 09:20,hotel_12,facebook,EN,booking,medium
INT2025_01_0203,04/01/2025 10:35,hotel_04,website_chat,,check_in,complex
INT2025_01_0204,05/01/2025 11:50,hotel_99,websit_chat,NO,servce,simple
INT2025_01_0205,06/01/2025 12:25,hotel_05,instagram,EN,service_request,medium
INT2025_01_0206,07/01/2025 13:40,hotel_07,email,NO,complaint,complex
INT2025_01_0207,08/01/2025 14:55,hotel_10,facebook,EN,info,simple
INT2025_01_0208,09/01/2025 15:30,hotel_03,website_chat,NO,spa_reservation,medium
INT2025_01_0209,10/01/2025 16:15,hotel_150,instagram,,technical_issue,complex
INT2025_01_0210,11/01/2025 17:00,hotel_06,email,EN,booking,simple
INT2025_01_0211,12/01/2025 08:20,hotel_11,websit_chat,NO,check_in,medium
INT2025_01_0212,13/01/2025 09:35,hotel_09,facebook,EN,servce,complex
INT2025_01_0213,14/01/2025 10:50,hotel_02,website_chat,NO,service_request,simple
INT2025_01_0214,15/01/2025 11:25,hotel_08,instagram,EN,complaint,medium
INT2025_01_0215,16/01/2025 12:40,hotel_12,email,,info,complex
INT2025_01_0216,17/01/2025 13:55,hotel_04,facebook,NO,spa_reservation,simple
INT2025_01_0217,18/01/2025 14:30,hotel_07,websit_chat,EN,technical_issue,medium
INT2025_01_0218,19/01/2025 15:45,hotel_99,website_chat,NO,booking,complex
INT2025_01_0219,20/01/2025 16:20,hotel_05,instagram,EN,check_in,simple
INT2025_01_0220,21/01/2025 17:05,hotel_10,email,NO,servce,medium
INT2025_01_0221,22/01/2025 08:15,hotel_03,facebook,,service_request,complex
INT2025_01_0222,23/01/2025 09:30,hotel_13,website_chat,EN,complaint,simple
INT2025_01_0223,24/01/2025 10:45,hotel_06,websit_chat,NO,info,medium
INT2025_01_0224,25/01/2025 11:20,hotel_11,instagram,EN,spa_reservation,complex
INT2025_01_0225,26/01/2025 12:35,hotel_09,email,NO,technical_issue,simple
INT2025_01_0226,27/01/2025 13:50,hotel_02,facebook,EN,booking,medium
INT2025_01_0227,28/01/2025 14:25,hotel_08,website_chat,,check_in,complex
INT2025_01_0228,29/01/2025 15:40,hotel_12,websit_chat,NO,servce,simple
INT2025_01_0229,30/01/2025 16:55,hotel_150,instagram,EN,service_request,medium
INT2025_01_0230,31/01/2025 17:30,hotel_04,email,NO,complaint,complex
INT2025_01_0231,03/01/2025 08:05,hotel_07,facebook,EN,info,simple
INT2025_01_0232,04/01/2025 09:20,hotel_99,website_chat,NO,spa_reservation,medium
INT2025_01_0233,05/01/2025 10:35,hotel_05,instagram,,technical_issue,complex
INT2025_01_0234,06/01/2025 11:50,hotel_10,email,EN,booking,simple
INT2025_01_0235,07/01/2025 12:25,hotel_03,websit_chat,NO,check_in,medium
INT2025_01_0236,08/01/2025 13:40,hotel_13,facebook,EN,servce,complex
INT2025_01_0237,09/01/2025 14:55,hotel_06,website_chat,NO,service_request,simple
INT2025_01_0238,10/01/2025 15:30,hotel_11,instagram,EN,complaint,medium
INT2025_01_0239,11/01/2025 16:15,hotel_09,email,,info,complex
INT2025_01_0240,12/01/2025 17:00,hotel_02,facebook,NO,spa_reservation,simple
INT2025_01_0241,13/01/2025 08:20,hotel_08,websit_chat,EN,technical_issue,medium
INT2025_01_0242,14/01/2025 09:35,hotel_12,website_chat,NO,booking,complex
INT2025_01_0243,15/01/2025 10:50,hotel_04,instagram,EN,check_in,simple
INT2025_01_0244,16/01/2025 11:25,hotel_07,email,NO,servce,medium
INT2025_01_0245,17/01/2025 12:40,hotel_99,facebook,,service_request,complex
INT2025_01_0246,18/01/2025 13:55,hotel_05,website_chat,EN,complaint,simple
INT2025_01_0247,19/01/2025 14:30,hotel_150,websit_chat,NO,info,medium
INT2025_01_0248,20/01/2025 15:45,hotel_03,instagram,EN,spa_reservation,complex
INT2025_01_0249,21/01/2025 16:20,hotel_13,email,NO,technical_issue,simple
INT2025_01_0250,22/01/2025 17:05,hotel_06,facebook,EN,booking,medium
INT2025_01_0251,23/01/2025 08:15,hotel_11,website_chat,,check_in,complex
INT2025_01_0252,24/01/2025 09:30,hotel_09,websit_chat,NO,servce,simple
INT2025_01_0253,25/01/2025 10:45,hotel_02,instagram,EN,service_request,medium
INT2025_01_0254,26/01/2025 11:20,hotel_08,email,NO,complaint,complex
INT2025_01_0255,27/01/2025 12:35,hotel_12,facebook,EN,info,simple
INT2025_01_0256,28/01/2025 13:50,hotel_04,website_chat,NO,spa_reservation,medium
INT2025_01_0257,29/01/2025 14:25,hotel_07,instagram,,technical_issue,complex
INT2025_01_0258,30/01/2025 15:40,hotel_99,email,EN,booking,simple
INT2025_01_0259,31/01/2025 16:55,hotel_05,websit_chat,NO,check_in,medium
INT2025_01_0260,03/01/2025 17:30,hotel_10,facebook,EN,servce,complex
INT2025_01_0261,04/01/2025 08:05,hotel_03,website_chat,NO,service_request,simple
INT2025_01_0262,05/01/2025 09:20,hotel_13,instagram,EN,complaint,medium
INT2025_01_0263,06/01/2025 10:35,hotel_06,email,,info,complex
INT2025_01_0264,07/01/2025 11:50,hotel_11,facebook,NO,spa_reservation,simple
INT2025_01_0265,08/01/2025 12:25,hotel_09,websit_chat,EN,technical_issue,medium
INT2025_01_0266,09/01/2025 13:40,hotel_02,website_chat,NO,booking,complex
INT2025_01_0267,10/01/2025 14:55,hotel_08,instagram,EN,check_in,simple
INT2025_01_0268,11/01/2025 15:30,hotel_150,email,NO,servce,medium
INT2025_01_0269,12/01/2025 16:15,hotel_12,facebook,,service_request,complex
INT2025_01_0270,13/01/2025 17:00,hotel_04,website_chat,EN,complaint,simple
INT2025_01_0271,14/01/2025 08:20,hotel_07,websit_chat,NO,info,medium
INT2025_01_0272,15/01/2025 09:35,hotel_99,instagram,EN,spa_reservation,complex
INT2025_01_0273,16/01/2025 10:50,hotel_05,email,NO,technical_issue,simple
INT2025_01_0274,17/01/2025 11:25,hotel_10,facebook,EN,booking,medium
INT2025_01_0275,18/01/2025 12:40,hotel_03,website_chat,,check_in,complex
INT2025_01_0276,19/01/2025 13:55,hotel_13,websit_chat,NO,servce,simple
INT2025_01_0277,20/01/2025 14:30,hotel_06,instagram,EN,service_request,medium
INT2025_01_0278,21/01/2025 15:45,hotel_11,email,NO,complaint,complex
INT2025_01_0279,22/01/2025 16:20,hotel_09,facebook,EN,info,simple
INT2025_01_0280,23/01/2025 17:05,hotel_02,website_chat,NO,spa_reservation,medium
INT2025_01_0281,24/01/2025 08:15,hotel_08,instagram,,technical_issue,complex
INT2025_01_0282,25/01/2025 09:30,hotel_12,email,EN,booking,simple
INT2025_01_0283,26/01/2025 10:45,hotel_04,websit_chat,NO,check_in,medium
INT2025_01_0284,27/01/2025 11:20,hotel_99,facebook,EN,servce,complex
INT2025_01_0285,28/01/2025 12:35,hotel_150,website_chat,NO,service_request,simple
INT2025_01_0286,29/01/2025 13:50,hotel_07,instagram,EN,complaint,medium
INT2025_01_0287,30/01/2025 14:25,hotel_05,email,,info,complex
INT2025_01_0288,31/01/2025 15:40,hotel_10,facebook,NO,spa_reservation,simple
INT2025_01_0289,03/01/2025 16:55,hotel_03,websit_chat,EN,technical_issue,medium
INT2025_01_0290,04/01/2025 17:30,hotel_13,website_chat,NO,booking,complex
INT2025_01_0291,05/01/2025 08:05,hotel_06,instagram,EN,check_in,simple
INT2025_01_0292,06/01/2025 09:20,hotel_11,email,NO,servce,medium
INT2025_01_0293,07/01/2025 10:35,hotel_09,facebook,,service_request,complex
INT2025_01_0294,08/01/2025 11:50,hotel_02,website_chat,EN,complaint,simple
INT2025_01_0295,09/01/2025 12:25,hotel_08,websit_chat,NO,info,medium
INT2025_01_0296,10/01/2025 13:40,hotel_12,instagram,EN,spa_reservation,complex
INT2025_01_0297,11/01/2025 14:55,hotel_04,email,NO,technical_issue,simple
INT2025_01_0298,12/01/2025 15:30,hotel_07,facebook,EN,booking,medium
INT2025_01_0299,13/01/2025 16:15,hotel_99,website_chat,,check_in,complex
INT2025_01_0300,14/01/2025 17:00,hotel_05,websit_chat,NO,servce,simple
